"datahora","objeto","valor"
"20260301083100","MOSFTE5",2.97
"20260301083200","MOSFTE5",2.32
"20260301083300","MOSFTE5",2.65
"20260301083400","MOSFTE5",2.70
"20260301083500","MOSFTE5",2.91
"20260301083600","MOSFTE5",2.34
"20260301083700","MOSFTE5",2.79
"20260301083800","MOSFTE5",2.79
"20260301083900","MOSFTE5",2.87
"20260301084000","MOSFTE5",2.61
"20260301084100","MOSFTE5",2.75
"20260301084200","MOSFTE5",2.86
"20260301084300","MOSFTE5",2.40
"20260301084400","MOSFTE5",2.81
"20260301084500","MOSFTE5",3.02
"20260301084600","MOSFTE5",2.99
"20260301084700","MOSFTE5",3.01
"20260301084800","MOSFTE5",3.09
"20260301084900","MOSFTE5",2.88
"20260301085000","MOSFTE5",2.87
"20260301085100","MOSFTE5",2.83
"20260301085200","MOSFTE5",2.44
"20260301085300","MOSFTE5",2.65
"20260301085400","MOSFTE5",3.25
"20260301085500","MOSFTE5",2.94
"20260301085600","MOSFTE5",3.25
"20260301085700","MOSFTE5",3.36
"20260301085800","MOSFTE5",3.22
"20260301085900","MOSFTE5",3.06
"20260301090000","MOSFTE5",2.93
"20260301090100","MOSFTE5",3.46
"20260301090200","MOSFTE5",3.10
"20260301090300","MOSFTE5",3.22
"20260301090400","MOSFTE5",3.18
"20260301090500","MOSFTE5",3.16
"20260301090600","MOSFTE5",3.54
"20260301090700","MOSFTE5",3.79
"20260301090800","MOSFTE5",3.41
"20260301090900","MOSFTE5",3.69
"20260301091000","MOSFTE5",3.67
"20260301091100","MOSFTE5",3.70
"20260301091200","MOSFTE5",3.32
"20260301091300","MOSFTE5",3.45
"20260301091400","MOSFTE5",4.13
"20260301091500","MOSFTE5",3.40
"20260301091600","MOSFTE5",4.09
"20260301091700","MOSFTE5",3.53
"20260301091800","MOSFTE5",3.66
"20260301091900","MOSFTE5",3.78
"20260301092000","MOSFTE5",4.01
"20260301092100","MOSFTE5",3.99
"20260301092200","MOSFTE5",3.99
"20260301092300","MOSFTE5",3.86
"20260301092400","MOSFTE5",3.97
"20260301092500","MOSFTE5",3.97
"20260301092600","MOSFTE5",3.87
"20260301092700","MOSFTE5",4.12
"20260301092800","MOSFTE5",4.35
"20260301092900","MOSFTE5",4.47
"20260301093000","MOSFTE5",3.92
"20260301093100","MOSFTE5",3.86
"20260301093200","MOSFTE5",4.38
"20260301093300","MOSFTE5",4.81
"20260301093400","MOSFTE5",3.91
"20260301093500","MOSFTE5",3.88
"20260301093600","MOSFTE5",3.88
"20260301093700","MOSFTE5",4.73
"20260301093800","MOSFTE5",4.22
"20260301093900","MOSFTE5",4.38
"20260301094000","MOSFTE5",4.76
"20260301094100","MOSFTE5",4.45
"20260301094200","MOSFTE5",4.76
"20260301094300","MOSFTE5",4.63
"20260301094400","MOSFTE5",4.74
"20260301094500","MOSFTE5",4.48
"20260301094600","MOSFTE5",4.35
"20260301094700","MOSFTE5",4.37
"20260301094800","MOSFTE5",4.42
"20260301094900","MOSFTE5",4.66
"20260301095000","MOSFTE5",4.82
"20260301095100","MOSFTE5",4.67
"20260301095200","MOSFTE5",4.49
"20260301095300","MOSFTE5",4.96
"20260301095400","MOSFTE5",5.07
"20260301095500","MOSFTE5",5.35
"20260301095600","MOSFTE5",5.55
"20260301095700","MOSFTE5",4.98
"20260301095800","MOSFTE5",5.11
"20260301095900","MOSFTE5",4.36
"20260301100000","MOSFTE5",5.07
"20260301100100","MOSFTE5",5.08
"20260301100200","MOSFTE5",5.04
"20260301100300","MOSFTE5",5.17
"20260301100400","MOSFTE5",4.85
"20260301100500","MOSFTE5",5.18
"20260301100600","MOSFTE5",5.43
"20260301100700","MOSFTE5",5.67
"20260301100800","MOSFTE5",5.33
"20260301100900","MOSFTE5",5.24
"20260301101000","MOSFTE5",5.74
"20260301101100","MOSFTE5",5.91
"20260301101200","MOSFTE5",5.55
"20260301101300","MOSFTE5",5.63
"20260301101400","MOSFTE5",5.62
"20260301101500","MOSFTE5",5.51
"20260301101600","MOSFTE5",5.49
"20260301101700","MOSFTE5",5.66
"20260301101800","MOSFTE5",5.73
"20260301101900","MOSFTE5",5.79
"20260301102000","MOSFTE5",5.75
"20260301102100","MOSFTE5",5.96
"20260301102200","MOSFTE5",5.69
"20260301102300","MOSFTE5",5.65
"20260301102400","MOSFTE5",5.72
"20260301102500","MOSFTE5",5.87
"20260301102600","MOSFTE5",6.14
"20260301102700","MOSFTE5",6.20
"20260301102800","MOSFTE5",5.69
"20260301102900","MOSFTE5",5.85
"20260301103000","MOSFTE5",5.93
"20260301103100","MOSFTE5",6.27
"20260301103200","MOSFTE5",6.24
"20260301103300","MOSFTE5",6.00
"20260301103400","MOSFTE5",5.89
"20260301103500","MOSFTE5",6.22
"20260301103600","MOSFTE5",6.27
"20260301103700","MOSFTE5",7.05
"20260301103800","MOSFTE5",6.37
"20260301103900","MOSFTE5",6.69
"20260301104000","MOSFTE5",6.88
"20260301104100","MOSFTE5",6.44
"20260301104200","MOSFTE5",6.64
"20260301104300","MOSFTE5",6.82
"20260301104400","MOSFTE5",6.32
"20260301104500","MOSFTE5",6.87
"20260301104600","MOSFTE5",6.41
"20260301104700","MOSFTE5",7.21
"20260301104800","MOSFTE5",6.28
"20260301104900","MOSFTE5",6.33
"20260301105000","MOSFTE5",6.53
"20260301105100","MOSFTE5",6.51
"20260301105200","MOSFTE5",6.92
"20260301105300","MOSFTE5",6.66
"20260301105400","MOSFTE5",6.65
"20260301105500","MOSFTE5",6.91
"20260301105600","MOSFTE5",6.77
"20260301105700","MOSFTE5",6.73
"20260301105800","MOSFTE5",6.71
"20260301105900","MOSFTE5",7.09
"20260301110000","MOSFTE5",7.39
"20260301110100","MOSFTE5",7.25
"20260301110200","MOSFTE5",7.08
"20260301110300","MOSFTE5",7.19
"20260301110400","MOSFTE5",7.15
"20260301110500","MOSFTE5",6.87
"20260301110600","MOSFTE5",7.56
"20260301110700","MOSFTE5",7.35
"20260301110800","MOSFTE5",7.32
"20260301110900","MOSFTE5",7.27
"20260301111000","MOSFTE5",7.76
"20260301111100","MOSFTE5",6.98
"20260301111200","MOSFTE5",7.37
"20260301111300","MOSFTE5",7.51
"20260301111400","MOSFTE5",7.64
"20260301111500","MOSFTE5",7.25
"20260301111600","MOSFTE5",7.92
"20260301111700","MOSFTE5",7.85
"20260301111800","MOSFTE5",7.72
"20260301111900","MOSFTE5",7.85
"20260301112000","MOSFTE5",7.49
"20260301112100","MOSFTE5",7.28
"20260301112200","MOSFTE5",7.88
"20260301112300","MOSFTE5",7.68
"20260301112400","MOSFTE5",7.83
"20260301112500","MOSFTE5",7.37
"20260301112600","MOSFTE5",7.83
"20260301112700","MOSFTE5",7.85
"20260301112800","MOSFTE5",7.74
"20260301112900","MOSFTE5",7.96
"20260301113000","MOSFTE5",8.68
"20260301113100","MOSFTE5",7.82
"20260301113200","MOSFTE5",8.06
"20260301113300","MOSFTE5",7.75
"20260301113400","MOSFTE5",7.70
"20260301113500","MOSFTE5",7.19
"20260301113600","MOSFTE5",8.16
"20260301113700","MOSFTE5",8.24
"20260301113800","MOSFTE5",7.89
"20260301113900","MOSFTE5",8.38
"20260301114000","MOSFTE5",8.27
"20260301114100","MOSFTE5",8.42
"20260301114200","MOSFTE5",8.31
"20260301114300","MOSFTE5",8.63
"20260301114400","MOSFTE5",8.00
"20260301114500","MOSFTE5",8.38
"20260301114600","MOSFTE5",8.29
"20260301114700","MOSFTE5",8.98
"20260301114800","MOSFTE5",8.65
"20260301114900","MOSFTE5",8.02
"20260301115000","MOSFTE5",8.58
"20260301115100","MOSFTE5",8.59
"20260301115200","MOSFTE5",8.39
"20260301115300","MOSFTE5",8.82
"20260301115400","MOSFTE5",8.32
"20260301115500","MOSFTE5",8.92
"20260301115600","MOSFTE5",8.77
"20260301115700","MOSFTE5",8.58
"20260301115800","MOSFTE5",8.70
"20260301115900","MOSFTE5",9.23
"20260301120000","MOSFTE5",8.95
"20260301120100","MOSFTE5",9.00
"20260301120200","MOSFTE5",9.27
"20260301120300","MOSFTE5",8.88
"20260301120400","MOSFTE5",8.78
"20260301120500","MOSFTE5",8.70
"20260301120600","MOSFTE5",9.14
"20260301120700","MOSFTE5",8.88
"20260301120800","MOSFTE5",9.05
"20260301120900","MOSFTE5",9.13
"20260301121000","MOSFTE5",9.21
"20260301121100","MOSFTE5",9.55
"20260301121200","MOSFTE5",8.51
"20260301121300","MOSFTE5",8.82
"20260301121400","MOSFTE5",9.55
"20260301121500","MOSFTE5",8.76
"20260301121600","MOSFTE5",9.64
"20260301121700","MOSFTE5",9.28
"20260301121800","MOSFTE5",9.18
"20260301121900","MOSFTE5",9.33
"20260301122000","MOSFTE5",9.04
"20260301122100","MOSFTE5",9.38
"20260301122200","MOSFTE5",9.35
"20260301122300","MOSFTE5",9.52
"20260301122400","MOSFTE5",9.24
"20260301122500","MOSFTE5",9.32
"20260301122600","MOSFTE5",9.29
"20260301122700","MOSFTE5",9.58
"20260301122800","MOSFTE5",9.28
"20260301122900","MOSFTE5",9.44
"20260301123000","MOSFTE5",9.45
"20260301123100","MOSFTE5",9.34
"20260301123200","MOSFTE5",8.89
"20260301123300","MOSFTE5",9.71
"20260301123400","MOSFTE5",9.60
"20260301123500","MOSFTE5",9.72
"20260301123600","MOSFTE5",9.55
"20260301123700","MOSFTE5",9.80
"20260301123800","MOSFTE5",9.47
"20260301123900","MOSFTE5",9.59
"20260301124000","MOSFTE5",9.26
"20260301124100","MOSFTE5",9.68
"20260301124200","MOSFTE5",9.32
"20260301124300","MOSFTE5",9.90
"20260301124400","MOSFTE5",9.54
"20260301124500","MOSFTE5",9.65
"20260301124600","MOSFTE5",9.01
"20260301124700","MOSFTE5",9.31
"20260301124800","MOSFTE5",9.56
"20260301124900","MOSFTE5",9.79
"20260301125000","MOSFTE5",9.32
"20260301125100","MOSFTE5",9.71
"20260301125200","MOSFTE5",10.00
"20260301125300","MOSFTE5",9.71
"20260301125400","MOSFTE5",10.00
"20260301125500","MOSFTE5",9.80
"20260301125600","MOSFTE5",9.56
"20260301125700","MOSFTE5",9.85
"20260301125800","MOSFTE5",9.53
"20260301125900","MOSFTE5",9.62
"20260301130000","MOSFTE5",9.30
"20260301130100","MOSFTE5",10.00
"20260301130200","MOSFTE5",10.00
"20260301130300","MOSFTE5",10.00
"20260301130400","MOSFTE5",10.00
"20260301130500","MOSFTE5",9.51
"20260301130600","MOSFTE5",10.00
"20260301130700","MOSFTE5",9.74
"20260301130800","MOSFTE5",10.00
"20260301130900","MOSFTE5",9.71
"20260301131000","MOSFTE5",10.00
"20260301131100","MOSFTE5",9.55
"20260301131200","MOSFTE5",9.70
"20260301131300","MOSFTE5",9.88
"20260301131400","MOSFTE5",9.99
"20260301131500","MOSFTE5",10.00
"20260301131600","MOSFTE5",10.00
"20260301131700","MOSFTE5",9.67
"20260301131800","MOSFTE5",10.00
"20260301131900","MOSFTE5",9.80
"20260301132000","MOSFTE5",9.41
"20260301132100","MOSFTE5",10.00
"20260301132200","MOSFTE5",10.00
"20260301132300","MOSFTE5",10.00
"20260301132400","MOSFTE5",10.00
"20260301132500","MOSFTE5",9.50
"20260301132600","MOSFTE5",10.00
"20260301132700","MOSFTE5",9.94
"20260301132800","MOSFTE5",10.00
"20260301132900","MOSFTE5",10.00
"20260301133000","MOSFTE5",10.00
"20260301133100","MOSFTE5",9.96
"20260301133200","MOSFTE5",10.00
"20260301133300","MOSFTE5",10.00
"20260301133400","MOSFTE5",9.87
"20260301133500","MOSFTE5",9.96
"20260301133600","MOSFTE5",9.83
"20260301133700","MOSFTE5",10.00
"20260301133800","MOSFTE5",10.00
"20260301133900","MOSFTE5",10.00
"20260301134000","MOSFTE5",9.53
"20260301134100","MOSFTE5",10.00
"20260301134200","MOSFTE5",9.98
"20260301134300","MOSFTE5",10.00
"20260301134400","MOSFTE5",9.59
"20260301134500","MOSFTE5",10.00
"20260301134600","MOSFTE5",9.82
"20260301134700","MOSFTE5",9.56
"20260301134800","MOSFTE5",9.86
"20260301134900","MOSFTE5",10.00
"20260301135000","MOSFTE5",9.93
"20260301135100","MOSFTE5",9.52
"20260301135200","MOSFTE5",9.86
"20260301135300","MOSFTE5",9.70
"20260301135400","MOSFTE5",9.93
"20260301135500","MOSFTE5",10.00
"20260301135600","MOSFTE5",10.00
"20260301135700","MOSFTE5",10.00
"20260301135800","MOSFTE5",9.93
"20260301135900","MOSFTE5",9.69
"20260301140000","MOSFTE5",9.67
"20260301140100","MOSFTE5",9.93
"20260301140200","MOSFTE5",10.00
"20260301140300","MOSFTE5",9.67
"20260301140400","MOSFTE5",10.00
"20260301140500","MOSFTE5",9.77
"20260301140600","MOSFTE5",9.96
"20260301140700","MOSFTE5",9.68
"20260301140800","MOSFTE5",9.23
"20260301140900","MOSFTE5",9.55
"20260301141000","MOSFTE5",9.75
"20260301141100","MOSFTE5",9.38
"20260301141200","MOSFTE5",9.94
"20260301141300","MOSFTE5",9.87
"20260301141400","MOSFTE5",9.51
"20260301141500","MOSFTE5",9.70
"20260301141600","MOSFTE5",9.34
"20260301141700","MOSFTE5",9.71
"20260301141800","MOSFTE5",9.14
"20260301141900","MOSFTE5",9.71
"20260301142000","MOSFTE5",9.17
"20260301142100","MOSFTE5",9.74
"20260301142200","MOSFTE5",9.29
"20260301142300","MOSFTE5",10.00
"20260301142400","MOSFTE5",9.12
"20260301142500","MOSFTE5",9.49
"20260301142600","MOSFTE5",9.71
"20260301142700","MOSFTE5",9.65
"20260301142800","MOSFTE5",9.48
"20260301142900","MOSFTE5",9.71
"20260301143000","MOSFTE5",9.53
"20260301143100","MOSFTE5",9.62
"20260301143200","MOSFTE5",9.51
"20260301143300","MOSFTE5",9.35
"20260301143400","MOSFTE5",9.70
"20260301143500","MOSFTE5",9.51
"20260301143600","MOSFTE5",9.43
"20260301143700","MOSFTE5",9.33
"20260301143800","MOSFTE5",9.24
"20260301143900","MOSFTE5",8.83
"20260301144000","MOSFTE5",9.02
"20260301144100","MOSFTE5",9.02
"20260301144200","MOSFTE5",8.86
"20260301144300","MOSFTE5",9.56
"20260301144400","MOSFTE5",8.88
"20260301144500","MOSFTE5",8.52
"20260301144600","MOSFTE5",9.17
"20260301144700","MOSFTE5",9.00
"20260301144800","MOSFTE5",9.24
"20260301144900","MOSFTE5",9.05
"20260301145000","MOSFTE5",8.67
"20260301145100","MOSFTE5",9.18
"20260301145200","MOSFTE5",9.03
"20260301145300","MOSFTE5",9.00
"20260301145400","MOSFTE5",9.60
"20260301145500","MOSFTE5",9.38
"20260301145600","MOSFTE5",8.83
"20260301145700","MOSFTE5",8.60
"20260301145800","MOSFTE5",8.73
"20260301145900","MOSFTE5",8.46
"20260301150000","MOSFTE5",9.01
"20260301150100","MOSFTE5",8.73
"20260301150200","MOSFTE5",8.96
"20260301150300","MOSFTE5",9.36
"20260301150400","MOSFTE5",8.56
"20260301150500","MOSFTE5",8.37
"20260301150600","MOSFTE5",8.35
"20260301150700","MOSFTE5",8.75
"20260301150800","MOSFTE5",8.43
"20260301150900","MOSFTE5",8.83
"20260301151000","MOSFTE5",8.41
"20260301151100","MOSFTE5",8.44
"20260301151200","MOSFTE5",8.57
"20260301151300","MOSFTE5",8.03
"20260301151400","MOSFTE5",8.67
"20260301151500","MOSFTE5",8.23
"20260301151600","MOSFTE5",8.66
"20260301151700","MOSFTE5",8.41
"20260301151800","MOSFTE5",8.27
"20260301151900","MOSFTE5",8.35
"20260301152000","MOSFTE5",8.58
"20260301152100","MOSFTE5",8.24
"20260301152200","MOSFTE5",8.45
"20260301152300","MOSFTE5",8.55
"20260301152400","MOSFTE5",7.81
"20260301152500","MOSFTE5",8.08
"20260301152600","MOSFTE5",7.84
"20260301152700","MOSFTE5",8.10
"20260301152800","MOSFTE5",7.52
"20260301152900","MOSFTE5",7.88
"20260301153000","MOSFTE5",8.04
"20260301153100","MOSFTE5",8.07
"20260301153200","MOSFTE5",7.90
"20260301153300","MOSFTE5",7.89
"20260301153400","MOSFTE5",7.51
"20260301153500","MOSFTE5",7.45
"20260301153600","MOSFTE5",7.73
"20260301153700","MOSFTE5",7.64
"20260301153800","MOSFTE5",7.36
"20260301153900","MOSFTE5",8.14
"20260301154000","MOSFTE5",7.35
"20260301154100","MOSFTE5",7.59
"20260301154200","MOSFTE5",8.23
"20260301154300","MOSFTE5",7.95
"20260301154400","MOSFTE5",7.90
"20260301154500","MOSFTE5",7.51
"20260301154600","MOSFTE5",7.71
"20260301154700","MOSFTE5",7.02
"20260301154800","MOSFTE5",7.30
"20260301154900","MOSFTE5",7.29
"20260301155000","MOSFTE5",7.78
"20260301155100","MOSFTE5",7.08
"20260301155200","MOSFTE5",7.39
"20260301155300","MOSFTE5",6.93
"20260301155400","MOSFTE5",7.08
"20260301155500","MOSFTE5",7.18
"20260301155600","MOSFTE5",7.21
"20260301155700","MOSFTE5",7.43
"20260301155800","MOSFTE5",7.13
"20260301155900","MOSFTE5",7.01
"20260301160000","MOSFTE5",7.30
"20260301160100","MOSFTE5",7.46
"20260301160200","MOSFTE5",7.72
"20260301160300","MOSFTE5",7.24
"20260301160400","MOSFTE5",7.40
"20260301160500","MOSFTE5",7.20
"20260301160600","MOSFTE5",6.94
"20260301160700","MOSFTE5",6.79
"20260301160800","MOSFTE5",6.72
"20260301160900","MOSFTE5",6.63
"20260301161000","MOSFTE5",6.70
"20260301161100","MOSFTE5",6.38
"20260301161200","MOSFTE5",6.52
"20260301161300","MOSFTE5",6.81
"20260301161400","MOSFTE5",6.46
"20260301161500","MOSFTE5",6.65
"20260301161600","MOSFTE5",6.90
"20260301161700","MOSFTE5",6.42
"20260301161800","MOSFTE5",6.33
"20260301161900","MOSFTE5",6.70
"20260301162000","MOSFTE5",6.18
"20260301162100","MOSFTE5",6.32
"20260301162200","MOSFTE5",6.45
"20260301162300","MOSFTE5",6.19
"20260301162400","MOSFTE5",6.19
"20260301162500","MOSFTE5",6.33
"20260301162600","MOSFTE5",6.51
"20260301162700","MOSFTE5",6.23
"20260301162800","MOSFTE5",5.85
"20260301162900","MOSFTE5",6.18
"20260301163000","MOSFTE5",5.65
"20260301163100","MOSFTE5",6.33
"20260301163200","MOSFTE5",6.18
"20260301163300","MOSFTE5",6.29
"20260301163400","MOSFTE5",6.04
"20260301163500","MOSFTE5",6.15
"20260301163600","MOSFTE5",5.84
"20260301163700","MOSFTE5",5.55
"20260301163800","MOSFTE5",5.75
"20260301163900","MOSFTE5",6.06
"20260301164000","MOSFTE5",5.95
"20260301164100","MOSFTE5",5.68
"20260301164200","MOSFTE5",5.32
"20260301164300","MOSFTE5",5.75
"20260301164400","MOSFTE5",5.63
"20260301164500","MOSFTE5",5.83
"20260301164600","MOSFTE5",5.39
"20260301164700","MOSFTE5",5.25
"20260301164800","MOSFTE5",5.63
"20260301164900","MOSFTE5",5.60
"20260301165000","MOSFTE5",5.08
"20260301165100","MOSFTE5",5.51
"20260301165200","MOSFTE5",5.58
"20260301165300","MOSFTE5",5.64
"20260301165400","MOSFTE5",4.91
"20260301165500","MOSFTE5",5.46
"20260301165600","MOSFTE5",5.41
"20260301165700","MOSFTE5",4.81
"20260301165800","MOSFTE5",5.04
"20260301165900","MOSFTE5",4.92
"20260301170000","MOSFTE5",4.87
"20260301170100","MOSFTE5",5.16
"20260301170200","MOSFTE5",4.82
"20260301170300","MOSFTE5",4.88
"20260301170400","MOSFTE5",4.79
"20260301170500","MOSFTE5",5.08
"20260301170600","MOSFTE5",4.95
"20260301170700","MOSFTE5",4.81
"20260301170800","MOSFTE5",4.58
"20260301170900","MOSFTE5",5.14
"20260301171000","MOSFTE5",4.41
"20260301171100","MOSFTE5",4.48
"20260301171200","MOSFTE5",4.72
"20260301171300","MOSFTE5",4.37
"20260301171400","MOSFTE5",4.63
