"datahora","objeto","valor"
"20260301093300","MOSFTE13",3.97
"20260301093400","MOSFTE13",3.99
"20260301093500","MOSFTE13",3.97
"20260301093600","MOSFTE13",4.01
"20260301093700","MOSFTE13",4.76
"20260301093800","MOSFTE13",4.33
"20260301093900","MOSFTE13",4.01
"20260301094000","MOSFTE13",4.71
"20260301094100","MOSFTE13",4.19
"20260301094200","MOSFTE13",4.53
"20260301094300","MOSFTE13",4.48
"20260301094400","MOSFTE13",4.82
"20260301094500","MOSFTE13",4.47
"20260301094600","MOSFTE13",4.62
"20260301094700","MOSFTE13",4.72
"20260301094800","MOSFTE13",4.76
"20260301094900","MOSFTE13",4.70
"20260301095000","MOSFTE13",4.85
"20260301095100","MOSFTE13",4.82
"20260301095200","MOSFTE13",4.80
"20260301095300","MOSFTE13",5.14
"20260301095400","MOSFTE13",4.85
"20260301095500","MOSFTE13",4.69
"20260301095600","MOSFTE13",5.16
"20260301095700","MOSFTE13",5.18
"20260301095800","MOSFTE13",5.38
"20260301095900","MOSFTE13",5.02
"20260301100000","MOSFTE13",5.05
"20260301100100","MOSFTE13",5.34
"20260301100200","MOSFTE13",4.95
"20260301100300","MOSFTE13",5.33
"20260301100400","MOSFTE13",5.24
"20260301100500","MOSFTE13",5.49
"20260301100600","MOSFTE13",5.45
"20260301100700","MOSFTE13",5.90
"20260301100800","MOSFTE13",5.32
"20260301100900","MOSFTE13",5.02
"20260301101000","MOSFTE13",5.33
"20260301101100","MOSFTE13",5.82
"20260301101200","MOSFTE13",5.49
"20260301101300","MOSFTE13",5.83
"20260301101400","MOSFTE13",4.81
"20260301101500","MOSFTE13",5.63
"20260301101600","MOSFTE13",5.80
"20260301101700","MOSFTE13",5.44
"20260301101800","MOSFTE13",5.77
"20260301101900","MOSFTE13",5.81
"20260301102000","MOSFTE13",6.07
"20260301102100","MOSFTE13",5.66
"20260301102200","MOSFTE13",5.69
"20260301102300","MOSFTE13",6.13
"20260301102400","MOSFTE13",6.14
"20260301102500","MOSFTE13",5.60
"20260301102600","MOSFTE13",5.48
"20260301102700","MOSFTE13",5.71
"20260301102800","MOSFTE13",5.74
"20260301102900","MOSFTE13",5.87
"20260301103000","MOSFTE13",6.08
"20260301103100","MOSFTE13",6.49
"20260301103200","MOSFTE13",5.91
"20260301103300","MOSFTE13",5.77
"20260301103400","MOSFTE13",6.07
"20260301103500","MOSFTE13",6.19
"20260301103600","MOSFTE13",6.22
"20260301103700","MOSFTE13",6.58
"20260301103800","MOSFTE13",6.93
"20260301103900","MOSFTE13",6.18
"20260301104000","MOSFTE13",6.41
"20260301104100","MOSFTE13",6.34
"20260301104200","MOSFTE13",6.94
"20260301104300","MOSFTE13",6.61
"20260301104400","MOSFTE13",6.82
"20260301104500","MOSFTE13",6.50
"20260301104600","MOSFTE13",6.66
"20260301104700","MOSFTE13",6.47
"20260301104800","MOSFTE13",6.91
"20260301104900","MOSFTE13",6.33
"20260301105000","MOSFTE13",6.73
"20260301105100","MOSFTE13",7.09
"20260301105200","MOSFTE13",7.07
"20260301105300","MOSFTE13",6.28
"20260301105400","MOSFTE13",6.68
"20260301105500","MOSFTE13",6.96
"20260301105600","MOSFTE13",6.74
"20260301105700","MOSFTE13",7.32
"20260301105800","MOSFTE13",6.84
"20260301105900","MOSFTE13",7.02
"20260301110000","MOSFTE13",6.86
"20260301110100","MOSFTE13",6.85
"20260301110200","MOSFTE13",6.84
"20260301110300","MOSFTE13",6.90
"20260301110400","MOSFTE13",7.59
"20260301110500","MOSFTE13",7.41
"20260301110600","MOSFTE13",7.06
"20260301110700","MOSFTE13",7.45
"20260301110800","MOSFTE13",7.28
"20260301110900","MOSFTE13",7.20
"20260301111000","MOSFTE13",7.44
"20260301111100","MOSFTE13",7.33
"20260301111200","MOSFTE13",7.26
"20260301111300","MOSFTE13",7.22
"20260301111400","MOSFTE13",7.78
"20260301111500","MOSFTE13",7.87
"20260301111600","MOSFTE13",7.65
"20260301111700","MOSFTE13",7.57
"20260301111800","MOSFTE13",7.80
"20260301111900","MOSFTE13",7.78
"20260301112000","MOSFTE13",7.57
"20260301112100","MOSFTE13",8.22
"20260301112200","MOSFTE13",7.76
"20260301112300","MOSFTE13",7.83
"20260301112400","MOSFTE13",7.96
"20260301112500","MOSFTE13",7.59
"20260301112600","MOSFTE13",7.87
"20260301112700","MOSFTE13",8.08
"20260301112800","MOSFTE13",7.66
"20260301112900","MOSFTE13",7.79
"20260301113000","MOSFTE13",7.95
"20260301113100","MOSFTE13",8.30
"20260301113200","MOSFTE13",8.07
"20260301113300","MOSFTE13",8.17
"20260301113400","MOSFTE13",8.57
"20260301113500","MOSFTE13",8.28
"20260301113600","MOSFTE13",8.18
"20260301113700","MOSFTE13",8.18
"20260301113800","MOSFTE13",7.55
"20260301113900","MOSFTE13",8.21
"20260301114000","MOSFTE13",8.04
"20260301114100","MOSFTE13",8.61
"20260301114200","MOSFTE13",8.37
"20260301114300","MOSFTE13",8.08
"20260301114400","MOSFTE13",7.87
"20260301114500","MOSFTE13",8.42
"20260301114600","MOSFTE13",8.40
"20260301114700","MOSFTE13",8.59
"20260301114800","MOSFTE13",8.49
"20260301114900","MOSFTE13",8.46
"20260301115000","MOSFTE13",8.72
"20260301115100","MOSFTE13",8.32
"20260301115200","MOSFTE13",8.45
"20260301115300","MOSFTE13",8.38
"20260301115400","MOSFTE13",8.63
"20260301115500","MOSFTE13",8.17
"20260301115600","MOSFTE13",8.21
"20260301115700","MOSFTE13",8.82
"20260301115800","MOSFTE13",8.78
"20260301115900","MOSFTE13",8.60
"20260301120000","MOSFTE13",8.36
"20260301120100","MOSFTE13",9.21
"20260301120200","MOSFTE13",9.21
"20260301120300","MOSFTE13",8.70
"20260301120400","MOSFTE13",8.66
"20260301120500","MOSFTE13",9.17
"20260301120600","MOSFTE13",9.16
"20260301120700","MOSFTE13",9.10
"20260301120800","MOSFTE13",9.24
"20260301120900","MOSFTE13",9.21
"20260301121000","MOSFTE13",8.77
"20260301121100","MOSFTE13",9.55
"20260301121200","MOSFTE13",9.02
"20260301121300","MOSFTE13",9.17
"20260301121400","MOSFTE13",10.00
"20260301121500","MOSFTE13",9.20
"20260301121600","MOSFTE13",9.39
"20260301121700","MOSFTE13",9.29
"20260301121800","MOSFTE13",8.94
"20260301121900","MOSFTE13",9.55
"20260301122000","MOSFTE13",9.40
"20260301122100","MOSFTE13",9.43
"20260301122200","MOSFTE13",9.52
"20260301122300","MOSFTE13",9.73
"20260301122400","MOSFTE13",9.36
"20260301122500","MOSFTE13",9.50
"20260301122600","MOSFTE13",9.15
"20260301122700","MOSFTE13",9.35
"20260301122800","MOSFTE13",9.39
"20260301122900","MOSFTE13",9.25
"20260301123000","MOSFTE13",9.21
"20260301123100","MOSFTE13",9.25
"20260301123200","MOSFTE13",9.55
"20260301123300","MOSFTE13",9.29
"20260301123400","MOSFTE13",9.58
"20260301123500","MOSFTE13",9.41
"20260301123600","MOSFTE13",9.83
"20260301123700","MOSFTE13",9.08
"20260301123800","MOSFTE13",9.79
"20260301123900","MOSFTE13",9.52
"20260301124000","MOSFTE13",9.14
"20260301124100","MOSFTE13",9.89
"20260301124200","MOSFTE13",9.77
"20260301124300","MOSFTE13",9.95
"20260301124400","MOSFTE13",9.99
"20260301124500","MOSFTE13",9.94
"20260301124600","MOSFTE13",9.37
"20260301124700","MOSFTE13",9.91
"20260301124800","MOSFTE13",9.60
"20260301124900","MOSFTE13",9.75
"20260301125000","MOSFTE13",9.88
"20260301125100","MOSFTE13",9.77
"20260301125200","MOSFTE13",9.96
"20260301125300","MOSFTE13",9.48
"20260301125400","MOSFTE13",9.99
"20260301125500","MOSFTE13",10.00
"20260301125600","MOSFTE13",9.65
"20260301125700","MOSFTE13",10.00
"20260301125800","MOSFTE13",9.85
"20260301125900","MOSFTE13",9.58
"20260301130000","MOSFTE13",9.85
"20260301130100","MOSFTE13",10.00
"20260301130200","MOSFTE13",9.68
"20260301130300","MOSFTE13",9.72
"20260301130400","MOSFTE13",9.84
"20260301130500","MOSFTE13",9.86
"20260301130600","MOSFTE13",10.00
"20260301130700","MOSFTE13",10.00
"20260301130800","MOSFTE13",9.61
"20260301130900","MOSFTE13",9.41
"20260301131000","MOSFTE13",9.99
"20260301131100","MOSFTE13",9.90
"20260301131200","MOSFTE13",9.72
"20260301131300","MOSFTE13",10.00
"20260301131400","MOSFTE13",9.78
"20260301131500","MOSFTE13",10.00
"20260301131600","MOSFTE13",9.78
"20260301131700","MOSFTE13",9.97
"20260301131800","MOSFTE13",10.00
"20260301131900","MOSFTE13",9.99
"20260301132000","MOSFTE13",9.96
"20260301132100","MOSFTE13",10.00
"20260301132200","MOSFTE13",9.74
"20260301132300","MOSFTE13",9.68
"20260301132400","MOSFTE13",9.67
"20260301132500","MOSFTE13",9.91
"20260301132600","MOSFTE13",9.72
"20260301132700","MOSFTE13",9.87
"20260301132800","MOSFTE13",10.00
"20260301132900","MOSFTE13",10.00
"20260301133000","MOSFTE13",10.00
"20260301133100","MOSFTE13",9.53
"20260301133200","MOSFTE13",10.00
"20260301133300","MOSFTE13",10.00
"20260301133400","MOSFTE13",10.00
"20260301133500","MOSFTE13",10.00
"20260301133600","MOSFTE13",10.00
"20260301133700","MOSFTE13",10.00
"20260301133800","MOSFTE13",9.76
"20260301133900","MOSFTE13",9.92
"20260301134000","MOSFTE13",10.00
"20260301134100","MOSFTE13",9.79
"20260301134200","MOSFTE13",10.00
"20260301134300","MOSFTE13",10.00
"20260301134400","MOSFTE13",9.84
"20260301134500","MOSFTE13",9.94
"20260301134600","MOSFTE13",9.98
"20260301134700","MOSFTE13",9.40
"20260301134800","MOSFTE13",9.92
"20260301134900","MOSFTE13",10.00
"20260301135000","MOSFTE13",10.00
"20260301135100","MOSFTE13",9.81
"20260301135200","MOSFTE13",9.93
"20260301135300","MOSFTE13",9.64
"20260301135400","MOSFTE13",9.98
"20260301135500","MOSFTE13",9.68
"20260301135600","MOSFTE13",10.00
"20260301135700","MOSFTE13",9.84
"20260301135800","MOSFTE13",9.93
"20260301135900","MOSFTE13",9.90
"20260301140000","MOSFTE13",9.81
"20260301140100","MOSFTE13",9.72
"20260301140200","MOSFTE13",9.67
"20260301140300","MOSFTE13",9.64
"20260301140400","MOSFTE13",9.96
"20260301140500","MOSFTE13",10.00
"20260301140600","MOSFTE13",10.00
"20260301140700","MOSFTE13",9.50
"20260301140800","MOSFTE13",9.80
"20260301140900","MOSFTE13",9.49
"20260301141000","MOSFTE13",9.46
"20260301141100","MOSFTE13",9.86
"20260301141200","MOSFTE13",10.00
"20260301141300","MOSFTE13",9.57
"20260301141400","MOSFTE13",9.85
"20260301141500","MOSFTE13",9.53
"20260301141600","MOSFTE13",9.97
"20260301141700","MOSFTE13",9.83
"20260301141800","MOSFTE13",9.55
"20260301141900","MOSFTE13",9.31
"20260301142000","MOSFTE13",9.27
"20260301142100","MOSFTE13",9.52
"20260301142200","MOSFTE13",9.53
"20260301142300","MOSFTE13",9.27
"20260301142400","MOSFTE13",9.11
"20260301142500","MOSFTE13",9.74
"20260301142600","MOSFTE13",9.31
"20260301142700","MOSFTE13",9.62
"20260301142800","MOSFTE13",9.96
"20260301142900","MOSFTE13",9.21
"20260301143000","MOSFTE13",9.42
"20260301143100","MOSFTE13",9.56
"20260301143200","MOSFTE13",9.01
"20260301143300","MOSFTE13",9.55
"20260301143400","MOSFTE13",9.06
"20260301143500","MOSFTE13",9.49
"20260301143600","MOSFTE13",9.97
"20260301143700","MOSFTE13",9.33
"20260301143800","MOSFTE13",9.37
"20260301143900","MOSFTE13",9.43
"20260301144000","MOSFTE13",9.32
"20260301144100","MOSFTE13",9.21
"20260301144200","MOSFTE13",9.80
"20260301144300","MOSFTE13",8.78
"20260301144400","MOSFTE13",9.29
"20260301144500","MOSFTE13",8.97
"20260301144600","MOSFTE13",8.82
"20260301144700","MOSFTE13",9.15
"20260301144800","MOSFTE13",8.84
"20260301144900","MOSFTE13",9.37
"20260301145000","MOSFTE13",9.02
"20260301145100","MOSFTE13",8.88
"20260301145200","MOSFTE13",8.86
"20260301145300","MOSFTE13",8.70
"20260301145400","MOSFTE13",8.88
"20260301145500","MOSFTE13",9.30
"20260301145600","MOSFTE13",9.37
"20260301145700","MOSFTE13",9.25
"20260301145800","MOSFTE13",8.83
"20260301145900","MOSFTE13",8.78
"20260301150000","MOSFTE13",8.74
"20260301150100","MOSFTE13",8.56
"20260301150200","MOSFTE13",8.92
"20260301150300","MOSFTE13",9.03
"20260301150400","MOSFTE13",8.45
"20260301150500","MOSFTE13",8.70
"20260301150600","MOSFTE13",8.74
"20260301150700","MOSFTE13",8.97
"20260301150800","MOSFTE13",8.55
"20260301150900","MOSFTE13",8.74
"20260301151000","MOSFTE13",8.44
"20260301151100","MOSFTE13",8.46
"20260301151200","MOSFTE13",8.49
"20260301151300","MOSFTE13",8.03
"20260301151400","MOSFTE13",8.71
"20260301151500","MOSFTE13",8.78
"20260301151600","MOSFTE13",8.29
"20260301151700","MOSFTE13",8.83
"20260301151800","MOSFTE13",8.30
"20260301151900","MOSFTE13",8.11
"20260301152000","MOSFTE13",7.89
"20260301152100","MOSFTE13",7.80
"20260301152200","MOSFTE13",8.11
"20260301152300","MOSFTE13",7.98
"20260301152400","MOSFTE13",8.15
"20260301152500","MOSFTE13",7.74
"20260301152600","MOSFTE13",8.10
"20260301152700","MOSFTE13",7.80
"20260301152800","MOSFTE13",8.10
"20260301152900","MOSFTE13",7.72
"20260301153000","MOSFTE13",8.21
"20260301153100","MOSFTE13",8.04
"20260301153200","MOSFTE13",8.28
"20260301153300","MOSFTE13",7.83
"20260301153400","MOSFTE13",8.17
"20260301153500","MOSFTE13",7.95
"20260301153600","MOSFTE13",7.67
"20260301153700","MOSFTE13",7.85
"20260301153800","MOSFTE13",7.89
"20260301153900","MOSFTE13",8.12
"20260301154000","MOSFTE13",7.60
"20260301154100","MOSFTE13",7.38
"20260301154200","MOSFTE13",7.56
"20260301154300","MOSFTE13",8.06
"20260301154400","MOSFTE13",7.53
"20260301154500","MOSFTE13",7.54
"20260301154600","MOSFTE13",7.75
"20260301154700","MOSFTE13",7.77
"20260301154800","MOSFTE13",7.89
"20260301154900","MOSFTE13",7.83
"20260301155000","MOSFTE13",7.37
"20260301155100","MOSFTE13",7.33
"20260301155200","MOSFTE13",7.20
"20260301155300","MOSFTE13",6.97
"20260301155400","MOSFTE13",7.37
"20260301155500","MOSFTE13",7.34
"20260301155600","MOSFTE13",7.19
"20260301155700","MOSFTE13",7.08
"20260301155800","MOSFTE13",7.28
"20260301155900","MOSFTE13",6.81
"20260301160000","MOSFTE13",7.28
"20260301160100","MOSFTE13",7.00
"20260301160200","MOSFTE13",6.94
"20260301160300","MOSFTE13",6.99
"20260301160400","MOSFTE13",7.09
"20260301160500","MOSFTE13",6.87
"20260301160600","MOSFTE13",6.85
"20260301160700","MOSFTE13",6.97
"20260301160800","MOSFTE13",6.76
"20260301160900","MOSFTE13",6.70
"20260301161000","MOSFTE13",6.65
"20260301161100","MOSFTE13",6.63
"20260301161200","MOSFTE13",6.90
"20260301161300","MOSFTE13",6.28
"20260301161400","MOSFTE13",6.91
"20260301161500","MOSFTE13",6.11
"20260301161600","MOSFTE13",6.62
"20260301161700","MOSFTE13",6.69
"20260301161800","MOSFTE13",6.68
"20260301161900","MOSFTE13",6.31
"20260301162000","MOSFTE13",6.44
"20260301162100","MOSFTE13",6.43
"20260301162200","MOSFTE13",6.52
"20260301162300","MOSFTE13",6.29
"20260301162400","MOSFTE13",6.28
"20260301162500","MOSFTE13",6.02
"20260301162600","MOSFTE13",6.08
"20260301162700","MOSFTE13",6.20
"20260301162800","MOSFTE13",6.41
"20260301162900","MOSFTE13",6.39
"20260301163000","MOSFTE13",6.21
"20260301163100","MOSFTE13",6.02
"20260301163200","MOSFTE13",6.02
"20260301163300","MOSFTE13",5.85
"20260301163400","MOSFTE13",5.68
"20260301163500","MOSFTE13",5.70
"20260301163600","MOSFTE13",5.99
"20260301163700","MOSFTE13",5.66
"20260301163800","MOSFTE13",5.87
"20260301163900","MOSFTE13",5.92
"20260301164000","MOSFTE13",5.30
"20260301164100","MOSFTE13",5.40
"20260301164200","MOSFTE13",5.77
"20260301164300","MOSFTE13",5.52
"20260301164400","MOSFTE13",5.65
"20260301164500","MOSFTE13",5.35
"20260301164600","MOSFTE13",5.32
"20260301164700","MOSFTE13",5.46
"20260301164800","MOSFTE13",5.87
"20260301164900","MOSFTE13",5.60
"20260301165000","MOSFTE13",5.02
"20260301165100","MOSFTE13",5.61
"20260301165200","MOSFTE13",5.26
"20260301165300","MOSFTE13",5.34
"20260301165400","MOSFTE13",5.20
"20260301165500","MOSFTE13",5.36
"20260301165600","MOSFTE13",5.03
"20260301165700","MOSFTE13",5.36
"20260301165800","MOSFTE13",5.26
"20260301165900","MOSFTE13",5.21
"20260301170000","MOSFTE13",4.88
"20260301170100","MOSFTE13",5.03
"20260301170200","MOSFTE13",5.26
"20260301170300","MOSFTE13",5.43
"20260301170400","MOSFTE13",4.38
"20260301170500","MOSFTE13",5.33
"20260301170600","MOSFTE13",5.45
"20260301170700","MOSFTE13",4.46
"20260301170800","MOSFTE13",5.00
"20260301170900","MOSFTE13",4.23
"20260301171000","MOSFTE13",4.58
"20260301171100","MOSFTE13",5.30
"20260301171200","MOSFTE13",4.29
"20260301171300","MOSFTE13",4.52
"20260301171400","MOSFTE13",4.54
