"datahora","objeto","valor","watts"
"20260301014000","SCDC8",0.26,3.16
"20260301014100","SCDC8",0.00,0.00
"20260301014200","SCDC8",0.00,0.00
"20260301014300","SCDC8",0.00,0.00
"20260301014400","SCDC8",0.00,0.00
"20260301014500","SCDC8",0.26,3.16
"20260301014600","SCDC8",0.10,1.15
"20260301014700","SCDC8",0.14,1.66
"20260301014800","SCDC8",0.68,8.20
"20260301014900","SCDC8",0.70,8.42
"20260301015000","SCDC8",0.00,0.00
"20260301015100","SCDC8",0.00,0.00
"20260301015200","SCDC8",0.29,3.52
"20260301015300","SCDC8",0.81,9.70
"20260301015400","SCDC8",0.09,1.10
"20260301015500","SCDC8",0.64,7.67
"20260301015600","SCDC8",0.20,2.45
"20260301015700","SCDC8",0.42,4.98
"20260301015800","SCDC8",0.20,2.37
"20260301015900","SCDC8",0.57,6.82
"20260301020000","SCDC8",0.00,0.00
"20260301020100","SCDC8",0.00,0.00
"20260301020200","SCDC8",0.00,0.00
"20260301020300","SCDC8",0.14,1.67
"20260301020400","SCDC8",0.79,9.50
"20260301020500","SCDC8",0.00,0.00
"20260301020600","SCDC8",0.66,7.90
"20260301020700","SCDC8",0.00,0.00
"20260301020800","SCDC8",0.00,0.00
"20260301020900","SCDC8",0.34,4.10
"20260301021000","SCDC8",0.80,9.65
"20260301021100","SCDC8",0.24,2.90
"20260301021200","SCDC8",0.86,10.29
"20260301021300","SCDC8",0.44,5.32
"20260301021400","SCDC8",0.00,0.00
"20260301021500","SCDC8",0.47,5.66
"20260301021600","SCDC8",0.29,3.47
"20260301021700","SCDC8",0.00,0.00
"20260301021800","SCDC8",0.12,1.42
"20260301021900","SCDC8",0.63,7.54
"20260301022000","SCDC8",0.00,0.00
"20260301022100","SCDC8",0.12,1.48
"20260301022200","SCDC8",0.32,3.82
"20260301022300","SCDC8",0.29,3.48
"20260301022400","SCDC8",0.21,2.57
"20260301022500","SCDC8",0.19,2.27
"20260301022600","SCDC8",0.45,5.40
"20260301022700","SCDC8",0.86,10.32
"20260301022800","SCDC8",0.46,5.49
"20260301022900","SCDC8",0.50,5.99
"20260301023000","SCDC8",0.00,0.00
"20260301023100","SCDC8",0.00,0.00
"20260301023200","SCDC8",0.00,0.00
"20260301023300","SCDC8",0.18,2.20
"20260301023400","SCDC8",0.00,0.00
"20260301023500","SCDC8",0.26,3.17
"20260301023600","SCDC8",0.11,1.36
"20260301023700","SCDC8",0.05,0.63
"20260301023800","SCDC8",0.45,5.39
"20260301023900","SCDC8",0.00,0.00
"20260301024000","SCDC8",0.09,1.08
"20260301024100","SCDC8",0.05,0.61
"20260301024200","SCDC8",0.59,7.12
"20260301024300","SCDC8",0.00,0.00
"20260301024400","SCDC8",0.24,2.86
"20260301024500","SCDC8",0.43,5.18
"20260301024600","SCDC8",0.00,0.00
"20260301024700","SCDC8",0.48,5.80
"20260301024800","SCDC8",0.44,5.33
"20260301024900","SCDC8",0.00,0.00
"20260301025000","SCDC8",0.20,2.38
"20260301025100","SCDC8",0.00,0.00
"20260301025200","SCDC8",0.43,5.11
"20260301025300","SCDC8",0.00,0.00
"20260301025400","SCDC8",0.09,1.09
"20260301025500","SCDC8",0.07,0.80
"20260301025600","SCDC8",0.01,0.10
"20260301025700","SCDC8",0.00,0.05
"20260301025800","SCDC8",0.00,0.00
"20260301025900","SCDC8",0.57,6.87
"20260301030000","SCDC8",0.18,2.19
"20260301030100","SCDC8",0.40,4.74
"20260301030200","SCDC8",0.00,0.00
"20260301030300","SCDC8",0.42,5.04
"20260301030400","SCDC8",0.44,5.22
"20260301030500","SCDC8",0.65,7.81
"20260301030600","SCDC8",0.74,8.92
"20260301030700","SCDC8",0.76,9.10
"20260301030800","SCDC8",0.13,1.60
"20260301030900","SCDC8",0.19,2.30
"20260301031000","SCDC8",0.83,9.90
"20260301031100","SCDC8",0.69,8.29
"20260301031200","SCDC8",0.79,9.43
"20260301031300","SCDC8",0.10,1.19
"20260301031400","SCDC8",0.65,7.83
"20260301031500","SCDC8",0.18,2.17
"20260301031600","SCDC8",0.00,0.00
"20260301031700","SCDC8",0.00,0.00
"20260301031800","SCDC8",0.00,0.00
"20260301031900","SCDC8",0.41,4.87
"20260301032000","SCDC8",0.40,4.85
"20260301032100","SCDC8",0.33,3.92
"20260301032200","SCDC8",0.50,5.96
"20260301032300","SCDC8",0.23,2.73
"20260301032400","SCDC8",0.00,0.00
"20260301032500","SCDC8",0.19,2.32
"20260301032600","SCDC8",0.47,5.67
"20260301032700","SCDC8",0.00,0.00
"20260301032800","SCDC8",1.09,13.08
"20260301032900","SCDC8",0.57,6.80
"20260301033000","SCDC8",0.16,1.94
"20260301033100","SCDC8",0.98,11.75
"20260301033200","SCDC8",0.73,8.79
"20260301033300","SCDC8",0.67,7.99
"20260301033400","SCDC8",0.36,4.36
"20260301033500","SCDC8",0.51,6.09
"20260301033600","SCDC8",0.09,1.03
"20260301033700","SCDC8",0.50,6.02
"20260301033800","SCDC8",0.45,5.38
"20260301033900","SCDC8",0.55,6.58
"20260301034000","SCDC8",0.36,4.28
"20260301034100","SCDC8",0.39,4.66
"20260301034200","SCDC8",0.46,5.55
"20260301034300","SCDC8",0.33,3.97
"20260301034400","SCDC8",0.00,0.00
"20260301034500","SCDC8",0.96,11.51
"20260301034600","SCDC8",0.35,4.19
"20260301034700","SCDC8",0.35,4.19
"20260301034800","SCDC8",0.22,2.59
"20260301034900","SCDC8",0.73,8.72
"20260301035000","SCDC8",0.82,9.79
"20260301035100","SCDC8",0.15,1.79
"20260301035200","SCDC8",0.51,6.10
"20260301035300","SCDC8",0.61,7.28
"20260301035400","SCDC8",0.00,0.00
"20260301035500","SCDC8",0.61,7.34
"20260301035600","SCDC8",0.66,7.88
"20260301035700","SCDC8",0.29,3.49
"20260301035800","SCDC8",0.61,7.30
"20260301035900","SCDC8",0.68,8.14
"20260301040000","SCDC8",0.33,3.90
"20260301040100","SCDC8",0.39,4.71
"20260301040200","SCDC8",0.90,10.82
"20260301040300","SCDC8",0.42,4.98
"20260301040400","SCDC8",0.36,4.33
"20260301040500","SCDC8",0.70,8.37
"20260301040600","SCDC8",0.00,0.00
"20260301040700","SCDC8",0.96,11.57
"20260301040800","SCDC8",0.96,11.46
"20260301040900","SCDC8",0.12,1.47
"20260301041000","SCDC8",1.10,13.19
"20260301041100","SCDC8",0.16,1.96
"20260301041200","SCDC8",0.63,7.57
"20260301041300","SCDC8",0.79,9.47
"20260301041400","SCDC8",0.39,4.72
"20260301041500","SCDC8",0.84,10.03
"20260301041600","SCDC8",0.82,9.86
"20260301041700","SCDC8",1.03,12.38
"20260301041800","SCDC8",0.43,5.21
"20260301041900","SCDC8",1.15,13.85
"20260301042000","SCDC8",0.90,10.76
"20260301042100","SCDC8",0.88,10.56
"20260301042200","SCDC8",1.59,19.11
"20260301042300","SCDC8",0.52,6.20
"20260301042400","SCDC8",0.73,8.79
"20260301042500","SCDC8",0.19,2.22
"20260301042600","SCDC8",0.54,6.47
"20260301042700","SCDC8",0.64,7.62
"20260301042800","SCDC8",0.52,6.22
"20260301042900","SCDC8",0.61,7.30
"20260301043000","SCDC8",1.44,17.27
"20260301043100","SCDC8",0.93,11.12
"20260301043200","SCDC8",0.79,9.43
"20260301043300","SCDC8",1.06,12.73
"20260301043400","SCDC8",0.53,6.34
"20260301043500","SCDC8",0.31,3.71
"20260301043600","SCDC8",0.68,8.21
"20260301043700","SCDC8",0.96,11.58
"20260301043800","SCDC8",1.08,12.93
"20260301043900","SCDC8",0.85,10.24
"20260301044000","SCDC8",1.41,16.93
"20260301044100","SCDC8",0.63,7.55
"20260301044200","SCDC8",0.68,8.22
"20260301044300","SCDC8",1.12,13.40
"20260301044400","SCDC8",1.21,14.53
"20260301044500","SCDC8",1.05,12.55
"20260301044600","SCDC8",0.64,7.72
"20260301044700","SCDC8",0.69,8.26
"20260301044800","SCDC8",0.89,10.63
"20260301044900","SCDC8",0.67,8.06
"20260301045000","SCDC8",1.35,16.17
"20260301045100","SCDC8",1.41,16.96
"20260301045200","SCDC8",0.70,8.36
"20260301045300","SCDC8",1.32,15.89
"20260301045400","SCDC8",1.12,13.48
"20260301045500","SCDC8",0.66,7.87
"20260301045600","SCDC8",0.87,10.39
"20260301045700","SCDC8",0.68,8.18
"20260301045800","SCDC8",1.18,14.14
"20260301045900","SCDC8",0.88,10.57
"20260301050000","SCDC8",0.88,10.53
"20260301050100","SCDC8",0.82,9.90
"20260301050200","SCDC8",1.44,17.34
"20260301050300","SCDC8",1.20,14.44
"20260301050400","SCDC8",0.62,7.40
"20260301050500","SCDC8",1.18,14.17
"20260301050600","SCDC8",1.21,14.57
"20260301050700","SCDC8",1.21,14.55
"20260301050800","SCDC8",1.30,15.60
"20260301050900","SCDC8",1.14,13.73
"20260301051000","SCDC8",0.80,9.60
"20260301051100","SCDC8",0.63,7.60
"20260301051200","SCDC8",0.92,11.04
"20260301051300","SCDC8",1.89,22.67
"20260301051400","SCDC8",0.64,7.72
"20260301051500","SCDC8",1.60,19.22
"20260301051600","SCDC8",1.45,17.39
"20260301051700","SCDC8",0.97,11.66
"20260301051800","SCDC8",0.78,9.31
"20260301051900","SCDC8",1.31,15.73
"20260301052000","SCDC8",1.10,13.18
"20260301052100","SCDC8",1.22,14.67
"20260301052200","SCDC8",1.72,20.62
"20260301052300","SCDC8",1.33,15.92
"20260301052400","SCDC8",1.03,12.35
"20260301052500","SCDC8",1.12,13.49
"20260301052600","SCDC8",1.58,19.01
"20260301052700","SCDC8",1.48,17.73
"20260301052800","SCDC8",1.23,14.79
"20260301052900","SCDC8",1.03,12.35
"20260301053000","SCDC8",0.96,11.54
"20260301053100","SCDC8",0.89,10.66
"20260301053200","SCDC8",1.24,14.93
"20260301053300","SCDC8",1.45,17.43
"20260301053400","SCDC8",0.99,11.87
"20260301053500","SCDC8",1.77,21.21
"20260301053600","SCDC8",1.42,16.99
"20260301053700","SCDC8",1.94,23.23
"20260301053800","SCDC8",1.77,21.21
"20260301053900","SCDC8",1.30,15.62
"20260301054000","SCDC8",1.88,22.58
"20260301054100","SCDC8",2.06,24.66
"20260301054200","SCDC8",1.61,19.28
"20260301054300","SCDC8",1.54,18.51
"20260301054400","SCDC8",1.55,18.62
"20260301054500","SCDC8",2.12,25.44
"20260301054600","SCDC8",2.39,28.68
"20260301054700","SCDC8",1.67,20.00
"20260301054800","SCDC8",1.59,19.06
"20260301054900","SCDC8",1.32,15.79
"20260301055000","SCDC8",1.80,21.55
"20260301055100","SCDC8",1.88,22.57
"20260301055200","SCDC8",1.68,20.19
"20260301055300","SCDC8",2.32,27.86
"20260301055400","SCDC8",1.74,20.88
"20260301055500","SCDC8",1.18,14.15
"20260301055600","SCDC8",1.88,22.59
"20260301055700","SCDC8",1.69,20.28
"20260301055800","SCDC8",1.59,19.13
"20260301055900","SCDC8",2.03,24.41
"20260301060000","SCDC8",1.74,20.92
"20260301060100","SCDC8",1.88,22.59
"20260301060200","SCDC8",1.71,20.54
"20260301060300","SCDC8",1.95,23.44
"20260301060400","SCDC8",1.90,22.75
"20260301060500","SCDC8",1.93,23.14
"20260301060600","SCDC8",2.04,24.51
"20260301060700","SCDC8",1.59,19.10
"20260301060800","SCDC8",1.58,18.91
"20260301060900","SCDC8",1.40,16.82
"20260301061000","SCDC8",1.54,18.44
"20260301061100","SCDC8",2.80,33.62
"20260301061200","SCDC8",1.51,18.06
"20260301061300","SCDC8",1.42,17.09
"20260301061400","SCDC8",1.94,23.31
"20260301061500","SCDC8",1.73,20.75
"20260301061600","SCDC8",2.18,26.19
"20260301061700","SCDC8",1.88,22.56
"20260301061800","SCDC8",2.26,27.07
"20260301061900","SCDC8",1.49,17.91
"20260301062000","SCDC8",2.37,28.38
"20260301062100","SCDC8",2.01,24.12
"20260301062200","SCDC8",2.25,26.99
"20260301062300","SCDC8",1.74,20.86
"20260301062400","SCDC8",2.18,26.20
"20260301062500","SCDC8",1.86,22.36
"20260301062600","SCDC8",2.38,28.60
"20260301062700","SCDC8",2.02,24.27
"20260301062800","SCDC8",2.21,26.48
"20260301062900","SCDC8",2.13,25.60
"20260301063000","SCDC8",2.30,27.59
"20260301063100","SCDC8",1.86,22.36
"20260301063200","SCDC8",2.02,24.21
"20260301063300","SCDC8",1.90,22.77
"20260301063400","SCDC8",1.89,22.68
"20260301063500","SCDC8",1.85,22.25
"20260301063600","SCDC8",2.06,24.75
"20260301063700","SCDC8",2.11,25.37
"20260301063800","SCDC8",2.09,25.13
"20260301063900","SCDC8",3.06,36.72
"20260301064000","SCDC8",1.96,23.47
"20260301064100","SCDC8",2.49,29.91
"20260301064200","SCDC8",2.30,27.65
"20260301064300","SCDC8",2.96,35.52
"20260301064400","SCDC8",2.92,35.02
"20260301064500","SCDC8",2.61,31.36
"20260301064600","SCDC8",3.35,40.15
"20260301064700","SCDC8",1.91,22.90
"20260301064800","SCDC8",2.74,32.88
"20260301064900","SCDC8",2.84,34.07
"20260301065000","SCDC8",2.24,26.90
"20260301065100","SCDC8",2.75,33.03
"20260301065200","SCDC8",2.48,29.76
"20260301065300","SCDC8",3.24,38.92
"20260301065400","SCDC8",2.62,31.48
"20260301065500","SCDC8",2.36,28.29
"20260301065600","SCDC8",2.18,26.21
"20260301065700","SCDC8",2.18,26.20
"20260301065800","SCDC8",2.73,32.79
"20260301065900","SCDC8",2.70,32.41
"20260301070000","SCDC8",2.56,30.71
"20260301070100","SCDC8",2.53,30.34
"20260301070200","SCDC8",2.68,32.12
"20260301070300","SCDC8",2.76,33.07
"20260301070400","SCDC8",2.71,32.47
"20260301070500","SCDC8",2.87,34.43
"20260301070600","SCDC8",2.53,30.36
"20260301070700","SCDC8",2.87,34.38
"20260301070800","SCDC8",3.21,38.51
"20260301070900","SCDC8",3.09,37.02
"20260301071000","SCDC8",2.84,34.11
"20260301071100","SCDC8",3.43,41.12
"20260301071200","SCDC8",2.93,35.19
"20260301071300","SCDC8",3.07,36.88
"20260301071400","SCDC8",2.66,31.89
"20260301071500","SCDC8",3.56,42.71
"20260301071600","SCDC8",2.87,34.40
"20260301071700","SCDC8",2.56,30.71
"20260301071800","SCDC8",2.93,35.17
"20260301071900","SCDC8",3.01,36.07
"20260301072000","SCDC8",2.51,30.18
"20260301072100","SCDC8",3.67,43.99
"20260301072200","SCDC8",2.78,33.33
"20260301072300","SCDC8",2.95,35.46
"20260301072400","SCDC8",2.47,29.64
"20260301072500","SCDC8",3.31,39.70
"20260301072600","SCDC8",4.04,48.53
"20260301072700","SCDC8",3.08,37.01
"20260301072800","SCDC8",3.25,39.05
"20260301072900","SCDC8",2.86,34.26
"20260301073000","SCDC8",2.99,35.87
"20260301073100","SCDC8",3.70,44.39
"20260301073200","SCDC8",3.59,43.02
"20260301073300","SCDC8",3.36,40.30
"20260301073400","SCDC8",4.61,55.34
"20260301073500","SCDC8",3.14,37.69
"20260301073600","SCDC8",3.36,40.33
"20260301073700","SCDC8",3.80,45.59
"20260301073800","SCDC8",3.74,44.93
"20260301073900","SCDC8",3.92,47.09
"20260301074000","SCDC8",2.95,35.36
"20260301074100","SCDC8",3.29,39.46
"20260301074200","SCDC8",4.07,48.82
"20260301074300","SCDC8",2.91,34.92
"20260301074400","SCDC8",3.12,37.44
"20260301074500","SCDC8",3.41,40.95
"20260301074600","SCDC8",4.08,48.94
"20260301074700","SCDC8",3.26,39.07
"20260301074800","SCDC8",3.34,40.07
"20260301074900","SCDC8",4.47,53.62
"20260301075000","SCDC8",3.51,42.11
"20260301075100","SCDC8",3.47,41.65
"20260301075200","SCDC8",3.84,46.06
"20260301075300","SCDC8",3.82,45.89
"20260301075400","SCDC8",3.44,41.23
"20260301075500","SCDC8",4.14,49.68
"20260301075600","SCDC8",3.44,41.25
"20260301075700","SCDC8",3.53,42.38
"20260301075800","SCDC8",3.99,47.88
"20260301075900","SCDC8",4.06,48.70
"20260301080000","SCDC8",4.41,52.97
"20260301080100","SCDC8",3.95,47.43
"20260301080200","SCDC8",4.04,48.53
"20260301080300","SCDC8",4.03,48.40
"20260301080400","SCDC8",3.60,43.14
"20260301080500","SCDC8",3.94,47.24
"20260301080600","SCDC8",3.84,46.14
"20260301080700","SCDC8",4.37,52.47
"20260301080800","SCDC8",3.89,46.72
"20260301080900","SCDC8",4.03,48.37
"20260301081000","SCDC8",3.91,46.93
"20260301081100","SCDC8",4.11,49.33
"20260301081200","SCDC8",3.74,44.92
"20260301081300","SCDC8",4.23,50.81
"20260301081400","SCDC8",4.46,53.53
"20260301081500","SCDC8",4.56,54.67
"20260301081600","SCDC8",4.47,53.59
"20260301081700","SCDC8",4.37,52.48
"20260301081800","SCDC8",4.10,49.18
"20260301081900","SCDC8",4.03,48.36
"20260301082000","SCDC8",4.41,52.95
"20260301082100","SCDC8",4.09,49.11
"20260301082200","SCDC8",4.24,50.90
"20260301082300","SCDC8",4.68,56.17
"20260301082400","SCDC8",4.67,56.07
"20260301082500","SCDC8",4.15,49.86
"20260301082600","SCDC8",4.46,53.54
"20260301082700","SCDC8",4.18,50.16
"20260301082800","SCDC8",4.43,53.18
"20260301082900","SCDC8",4.22,50.64
"20260301083000","SCDC8",4.36,52.31
"20260301083100","SCDC8",4.76,57.16
"20260301083200","SCDC8",4.67,55.99
"20260301083300","SCDC8",4.85,58.18
"20260301083400","SCDC8",4.22,50.62
"20260301083500","SCDC8",4.86,58.28
"20260301083600","SCDC8",4.11,49.32
"20260301083700","SCDC8",4.69,56.29
"20260301083800","SCDC8",4.69,56.24
"20260301083900","SCDC8",4.57,54.89
"20260301084000","SCDC8",5.09,61.06
"20260301084100","SCDC8",4.61,55.27
"20260301084200","SCDC8",4.95,59.46
"20260301084300","SCDC8",5.10,61.20
"20260301084400","SCDC8",4.84,58.08
"20260301084500","SCDC8",4.62,55.50
"20260301084600","SCDC8",5.06,60.73
"20260301084700","SCDC8",4.82,57.84
"20260301084800","SCDC8",5.25,62.94
"20260301084900","SCDC8",5.00,60.04
"20260301085000","SCDC8",5.15,61.76
"20260301085100","SCDC8",5.36,64.29
"20260301085200","SCDC8",4.90,58.81
"20260301085300","SCDC8",5.05,60.61
"20260301085400","SCDC8",5.61,67.27
"20260301085500","SCDC8",5.43,65.14
"20260301085600","SCDC8",5.38,64.54
"20260301085700","SCDC8",5.22,62.59
"20260301085800","SCDC8",5.53,66.33
"20260301085900","SCDC8",5.16,61.86
"20260301090000","SCDC8",5.29,63.51
"20260301090100","SCDC8",4.94,59.25
"20260301090200","SCDC8",5.08,60.99
"20260301090300","SCDC8",5.31,63.75
"20260301090400","SCDC8",4.68,56.12
"20260301090500","SCDC8",4.92,59.08
"20260301090600","SCDC8",5.09,61.10
"20260301090700","SCDC8",5.88,70.61
"20260301090800","SCDC8",5.54,66.47
"20260301090900","SCDC8",6.04,72.50
"20260301091000","SCDC8",5.63,67.61
"20260301091100","SCDC8",5.55,66.59
"20260301091200","SCDC8",5.09,61.06
"20260301091300","SCDC8",5.55,66.55
"20260301091400","SCDC8",6.14,73.73
"20260301091500","SCDC8",5.64,67.65
"20260301091600","SCDC8",5.06,60.76
"20260301091700","SCDC8",5.55,66.61
"20260301091800","SCDC8",5.85,70.26
"20260301091900","SCDC8",5.89,70.72
"20260301092000","SCDC8",6.35,76.19
"20260301092100","SCDC8",5.51,66.09
"20260301092200","SCDC8",6.33,75.96
"20260301092300","SCDC8",5.43,65.21
"20260301092400","SCDC8",6.40,76.84
"20260301092500","SCDC8",5.62,67.39
"20260301092600","SCDC8",5.94,71.31
"20260301092700","SCDC8",6.11,73.35
"20260301092800","SCDC8",6.28,75.42
"20260301092900","SCDC8",5.77,69.22
"20260301093000","SCDC8",5.39,64.73
"20260301093100","SCDC8",6.40,76.81
"20260301093200","SCDC8",6.23,74.76
"20260301093300","SCDC8",5.95,71.43
"20260301093400","SCDC8",6.98,83.74
"20260301093500","SCDC8",5.79,69.42
"20260301093600","SCDC8",6.22,74.66
"20260301093700","SCDC8",6.53,78.35
"20260301093800","SCDC8",5.93,71.12
"20260301093900","SCDC8",6.09,73.13
"20260301094000","SCDC8",6.80,81.58
"20260301094100","SCDC8",6.63,79.53
"20260301094200","SCDC8",6.33,75.96
"20260301094300","SCDC8",6.75,81.03
"20260301094400","SCDC8",6.56,78.67
"20260301094500","SCDC8",6.45,77.39
"20260301094600","SCDC8",6.29,75.42
"20260301094700","SCDC8",6.42,77.00
"20260301094800","SCDC8",6.54,78.45
"20260301094900","SCDC8",6.45,77.41
"20260301095000","SCDC8",6.66,79.88
"20260301095100","SCDC8",6.18,74.16
"20260301095200","SCDC8",6.33,76.00
"20260301095300","SCDC8",6.69,80.29
"20260301095400","SCDC8",6.65,79.82
"20260301095500","SCDC8",6.94,83.23
"20260301095600","SCDC8",6.61,79.29
"20260301095700","SCDC8",6.69,80.31
"20260301095800","SCDC8",6.99,83.90
"20260301095900","SCDC8",6.48,77.73
"20260301100000","SCDC8",6.82,81.80
"20260301100100","SCDC8",7.05,84.64
"20260301100200","SCDC8",6.90,82.76
"20260301100300","SCDC8",7.30,87.61
"20260301100400","SCDC8",6.81,81.67
"20260301100500","SCDC8",7.78,93.32
"20260301100600","SCDC8",7.56,90.68
"20260301100700","SCDC8",7.16,85.95
"20260301100800","SCDC8",6.98,83.73
"20260301100900","SCDC8",6.92,82.99
"20260301101000","SCDC8",6.77,81.23
"20260301101100","SCDC8",7.31,87.69
"20260301101200","SCDC8",6.78,81.34
"20260301101300","SCDC8",7.83,93.99
"20260301101400","SCDC8",6.88,82.57
"20260301101500","SCDC8",7.89,94.72
"20260301101600","SCDC8",6.82,81.84
"20260301101700","SCDC8",6.66,79.98
"20260301101800","SCDC8",6.85,82.25
"20260301101900","SCDC8",7.53,90.32
"20260301102000","SCDC8",7.43,89.11
"20260301102100","SCDC8",6.87,82.48
"20260301102200","SCDC8",7.06,84.67
"20260301102300","SCDC8",7.50,90.05
"20260301102400","SCDC8",7.40,88.75
"20260301102500","SCDC8",7.69,92.33
"20260301102600","SCDC8",7.35,88.26
"20260301102700","SCDC8",6.95,83.41
"20260301102800","SCDC8",7.86,94.27
"20260301102900","SCDC8",7.33,88.02
"20260301103000","SCDC8",7.73,92.80
"20260301103100","SCDC8",7.77,93.21
"20260301103200","SCDC8",7.43,89.19
"20260301103300","SCDC8",7.49,89.83
"20260301103400","SCDC8",7.67,92.10
"20260301103500","SCDC8",7.26,87.13
"20260301103600","SCDC8",7.44,89.31
"20260301103700","SCDC8",7.58,90.97
"20260301103800","SCDC8",7.76,93.09
"20260301103900","SCDC8",7.54,90.49
"20260301104000","SCDC8",7.80,93.55
"20260301104100","SCDC8",8.05,96.61
"20260301104200","SCDC8",8.12,97.40
"20260301104300","SCDC8",8.57,102.86
"20260301104400","SCDC8",7.35,88.22
"20260301104500","SCDC8",7.06,84.78
"20260301104600","SCDC8",8.66,103.97
"20260301104700","SCDC8",8.18,98.10
"20260301104800","SCDC8",8.40,100.75
"20260301104900","SCDC8",7.69,92.32
"20260301105000","SCDC8",7.47,89.69
"20260301105100","SCDC8",7.99,95.91
"20260301105200","SCDC8",8.00,96.02
"20260301105300","SCDC8",7.96,95.50
"20260301105400","SCDC8",7.68,92.19
"20260301105500","SCDC8",8.18,98.11
"20260301105600","SCDC8",8.27,99.26
"20260301105700","SCDC8",7.73,92.75
"20260301105800","SCDC8",8.05,96.57
"20260301105900","SCDC8",8.51,102.14
"20260301110000","SCDC8",8.31,99.66
"20260301110100","SCDC8",8.95,107.46
"20260301110200","SCDC8",8.29,99.46
"20260301110300","SCDC8",7.93,95.10
"20260301110400","SCDC8",8.91,106.87
