"datahora","objeto","valor","watts"
"20260301014500","SCDC1",0.00,0.00
"20260301014600","SCDC1",0.77,9.29
"20260301014700","SCDC1",0.70,8.45
"20260301014800","SCDC1",0.81,9.66
"20260301014900","SCDC1",0.09,1.13
"20260301015000","SCDC1",0.69,8.33
"20260301015100","SCDC1",0.00,0.00
"20260301015200","SCDC1",0.00,0.00
"20260301015300","SCDC1",0.15,1.82
"20260301015400","SCDC1",0.98,11.76
"20260301015500","SCDC1",0.47,5.68
"20260301015600","SCDC1",0.19,2.23
"20260301015700","SCDC1",0.71,8.48
"20260301015800","SCDC1",0.11,1.28
"20260301015900","SCDC1",0.00,0.00
"20260301020000","SCDC1",0.07,0.81
"20260301020100","SCDC1",0.00,0.00
"20260301020200","SCDC1",0.69,8.24
"20260301020300","SCDC1",0.47,5.65
"20260301020400","SCDC1",0.00,0.00
"20260301020500","SCDC1",0.13,1.59
"20260301020600","SCDC1",0.10,1.24
"20260301020700","SCDC1",0.19,2.32
"20260301020800","SCDC1",0.26,3.11
"20260301020900","SCDC1",0.52,6.19
"20260301021000","SCDC1",0.02,0.23
"20260301021100","SCDC1",0.00,0.00
"20260301021200","SCDC1",0.06,0.69
"20260301021300","SCDC1",0.00,0.00
"20260301021400","SCDC1",0.22,2.59
"20260301021500","SCDC1",0.00,0.00
"20260301021600","SCDC1",0.15,1.84
"20260301021700","SCDC1",0.61,7.30
"20260301021800","SCDC1",0.35,4.21
"20260301021900","SCDC1",0.03,0.41
"20260301022000","SCDC1",0.43,5.17
"20260301022100","SCDC1",0.49,5.93
"20260301022200","SCDC1",0.00,0.00
"20260301022300","SCDC1",0.00,0.00
"20260301022400","SCDC1",0.07,0.80
"20260301022500","SCDC1",0.44,5.29
"20260301022600","SCDC1",0.00,0.00
"20260301022700","SCDC1",0.28,3.40
"20260301022800","SCDC1",0.90,10.82
"20260301022900","SCDC1",0.00,0.00
"20260301023000","SCDC1",0.00,0.00
"20260301023100","SCDC1",0.06,0.75
"20260301023200","SCDC1",0.20,2.41
"20260301023300","SCDC1",0.78,9.36
"20260301023400","SCDC1",0.00,0.00
"20260301023500","SCDC1",0.33,3.96
"20260301023600","SCDC1",0.20,2.42
"20260301023700","SCDC1",0.23,2.73
"20260301023800","SCDC1",0.00,0.00
"20260301023900","SCDC1",0.45,5.38
"20260301024000","SCDC1",0.86,10.38
"20260301024100","SCDC1",0.12,1.50
"20260301024200","SCDC1",0.18,2.14
"20260301024300","SCDC1",0.18,2.15
"20260301024400","SCDC1",0.27,3.27
"20260301024500","SCDC1",0.83,9.97
"20260301024600","SCDC1",0.68,8.14
"20260301024700","SCDC1",0.43,5.12
"20260301024800","SCDC1",0.56,6.67
"20260301024900","SCDC1",0.00,0.00
"20260301025000","SCDC1",0.27,3.25
"20260301025100","SCDC1",0.22,2.69
"20260301025200","SCDC1",0.88,10.55
"20260301025300","SCDC1",0.10,1.17
"20260301025400","SCDC1",0.76,9.10
"20260301025500","SCDC1",0.00,0.00
"20260301025600","SCDC1",0.06,0.76
"20260301025700","SCDC1",0.00,0.00
"20260301025800","SCDC1",0.10,1.17
"20260301025900","SCDC1",0.73,8.76
"20260301030000","SCDC1",0.00,0.00
"20260301030100","SCDC1",0.00,0.00
"20260301030200","SCDC1",0.99,11.84
"20260301030300","SCDC1",0.88,10.59
"20260301030400","SCDC1",0.30,3.61
"20260301030500","SCDC1",0.67,8.01
"20260301030600","SCDC1",0.29,3.54
"20260301030700","SCDC1",0.32,3.87
"20260301030800","SCDC1",0.00,0.00
"20260301030900","SCDC1",0.56,6.78
"20260301031000","SCDC1",0.33,4.02
"20260301031100","SCDC1",0.57,6.86
"20260301031200","SCDC1",0.00,0.00
"20260301031300","SCDC1",0.00,0.00
"20260301031400","SCDC1",0.31,3.68
"20260301031500","SCDC1",0.19,2.31
"20260301031600","SCDC1",0.18,2.14
"20260301031700","SCDC1",0.32,3.79
"20260301031800","SCDC1",1.09,13.09
"20260301031900","SCDC1",0.12,1.44
"20260301032000","SCDC1",0.11,1.30
"20260301032100","SCDC1",0.38,4.53
"20260301032200","SCDC1",0.63,7.61
"20260301032300","SCDC1",0.78,9.40
"20260301032400","SCDC1",0.53,6.35
"20260301032500","SCDC1",0.40,4.83
"20260301032600","SCDC1",0.28,3.42
"20260301032700","SCDC1",0.14,1.71
"20260301032800","SCDC1",0.26,3.18
"20260301032900","SCDC1",0.61,7.36
"20260301033000","SCDC1",0.74,8.84
"20260301033100","SCDC1",0.26,3.14
"20260301033200","SCDC1",0.28,3.32
"20260301033300","SCDC1",0.62,7.47
"20260301033400","SCDC1",0.73,8.78
"20260301033500","SCDC1",0.66,7.88
"20260301033600","SCDC1",0.33,3.94
"20260301033700","SCDC1",1.07,12.87
"20260301033800","SCDC1",1.20,14.38
"20260301033900","SCDC1",0.21,2.47
"20260301034000","SCDC1",0.51,6.06
"20260301034100","SCDC1",0.75,8.96
"20260301034200","SCDC1",0.29,3.44
"20260301034300","SCDC1",0.00,0.00
"20260301034400","SCDC1",0.82,9.79
"20260301034500","SCDC1",0.62,7.44
"20260301034600","SCDC1",0.89,10.72
"20260301034700","SCDC1",0.43,5.10
"20260301034800","SCDC1",0.32,3.88
"20260301034900","SCDC1",0.69,8.33
"20260301035000","SCDC1",0.77,9.18
"20260301035100","SCDC1",0.74,8.86
"20260301035200","SCDC1",1.29,15.47
"20260301035300","SCDC1",0.43,5.10
"20260301035400","SCDC1",0.12,1.43
"20260301035500","SCDC1",0.60,7.18
"20260301035600","SCDC1",0.92,11.02
"20260301035700","SCDC1",0.74,8.94
"20260301035800","SCDC1",0.63,7.51
"20260301035900","SCDC1",0.68,8.12
"20260301040000","SCDC1",0.91,10.90
"20260301040100","SCDC1",1.08,12.94
"20260301040200","SCDC1",0.40,4.82
"20260301040300","SCDC1",0.76,9.08
"20260301040400","SCDC1",0.80,9.64
"20260301040500","SCDC1",1.17,14.03
"20260301040600","SCDC1",0.29,3.49
"20260301040700","SCDC1",0.45,5.41
"20260301040800","SCDC1",0.47,5.64
"20260301040900","SCDC1",0.24,2.92
"20260301041000","SCDC1",0.83,9.96
"20260301041100","SCDC1",0.20,2.36
"20260301041200","SCDC1",0.47,5.59
"20260301041300","SCDC1",0.56,6.69
"20260301041400","SCDC1",0.65,7.76
"20260301041500","SCDC1",0.19,2.31
"20260301041600","SCDC1",0.54,6.47
"20260301041700","SCDC1",0.46,5.55
"20260301041800","SCDC1",0.98,11.73
"20260301041900","SCDC1",0.83,9.95
"20260301042000","SCDC1",0.90,10.85
"20260301042100","SCDC1",0.47,5.63
"20260301042200","SCDC1",0.69,8.32
"20260301042300","SCDC1",0.64,7.64
"20260301042400","SCDC1",0.77,9.19
"20260301042500","SCDC1",1.03,12.33
"20260301042600","SCDC1",0.78,9.38
"20260301042700","SCDC1",1.00,12.02
"20260301042800","SCDC1",0.52,6.21
"20260301042900","SCDC1",0.52,6.20
"20260301043000","SCDC1",0.58,7.02
"20260301043100","SCDC1",0.96,11.50
"20260301043200","SCDC1",1.41,16.86
"20260301043300","SCDC1",0.85,10.16
"20260301043400","SCDC1",0.79,9.48
"20260301043500","SCDC1",1.33,15.91
"20260301043600","SCDC1",1.31,15.67
"20260301043700","SCDC1",0.93,11.16
"20260301043800","SCDC1",1.61,19.34
"20260301043900","SCDC1",0.71,8.50
"20260301044000","SCDC1",0.65,7.81
"20260301044100","SCDC1",1.41,16.88
"20260301044200","SCDC1",0.33,4.00
"20260301044300","SCDC1",0.69,8.23
"20260301044400","SCDC1",0.54,6.46
"20260301044500","SCDC1",1.14,13.64
"20260301044600","SCDC1",1.04,12.51
"20260301044700","SCDC1",1.24,14.87
"20260301044800","SCDC1",0.87,10.40
"20260301044900","SCDC1",1.42,17.08
"20260301045000","SCDC1",0.82,9.86
"20260301045100","SCDC1",0.91,10.88
"20260301045200","SCDC1",1.44,17.32
"20260301045300","SCDC1",0.44,5.30
"20260301045400","SCDC1",1.62,19.46
"20260301045500","SCDC1",1.50,17.95
"20260301045600","SCDC1",1.27,15.26
"20260301045700","SCDC1",1.42,16.98
"20260301045800","SCDC1",0.84,10.09
"20260301045900","SCDC1",0.98,11.71
"20260301050000","SCDC1",1.20,14.39
"20260301050100","SCDC1",1.70,20.46
"20260301050200","SCDC1",0.86,10.26
"20260301050300","SCDC1",1.26,15.13
"20260301050400","SCDC1",1.24,14.90
"20260301050500","SCDC1",1.38,16.58
"20260301050600","SCDC1",1.32,15.80
"20260301050700","SCDC1",0.37,4.49
"20260301050800","SCDC1",1.81,21.71
"20260301050900","SCDC1",0.73,8.73
"20260301051000","SCDC1",0.88,10.51
"20260301051100","SCDC1",1.20,14.41
"20260301051200","SCDC1",2.22,26.65
"20260301051300","SCDC1",1.21,14.52
"20260301051400","SCDC1",1.50,17.96
"20260301051500","SCDC1",1.72,20.61
"20260301051600","SCDC1",0.44,5.24
"20260301051700","SCDC1",1.12,13.45
"20260301051800","SCDC1",1.62,19.47
"20260301051900","SCDC1",1.80,21.66
"20260301052000","SCDC1",1.37,16.40
"20260301052100","SCDC1",1.54,18.52
"20260301052200","SCDC1",0.73,8.73
"20260301052300","SCDC1",1.83,21.99
"20260301052400","SCDC1",1.67,20.09
"20260301052500","SCDC1",0.85,10.24
"20260301052600","SCDC1",1.31,15.74
"20260301052700","SCDC1",1.40,16.78
"20260301052800","SCDC1",1.39,16.74
"20260301052900","SCDC1",2.03,24.33
"20260301053000","SCDC1",1.33,16.00
"20260301053100","SCDC1",1.45,17.44
"20260301053200","SCDC1",2.08,24.96
"20260301053300","SCDC1",1.47,17.61
"20260301053400","SCDC1",1.53,18.34
"20260301053500","SCDC1",0.92,11.08
"20260301053600","SCDC1",1.84,22.04
"20260301053700","SCDC1",1.89,22.63
"20260301053800","SCDC1",2.12,25.47
"20260301053900","SCDC1",1.89,22.63
"20260301054000","SCDC1",1.29,15.47
"20260301054100","SCDC1",0.90,10.77
"20260301054200","SCDC1",1.48,17.80
"20260301054300","SCDC1",1.14,13.65
"20260301054400","SCDC1",1.29,15.44
"20260301054500","SCDC1",2.00,24.04
"20260301054600","SCDC1",1.53,18.41
"20260301054700","SCDC1",1.33,15.94
"20260301054800","SCDC1",2.03,24.35
"20260301054900","SCDC1",1.44,17.24
"20260301055000","SCDC1",1.85,22.16
"20260301055100","SCDC1",1.76,21.14
"20260301055200","SCDC1",1.55,18.55
"20260301055300","SCDC1",1.41,16.94
"20260301055400","SCDC1",1.88,22.61
"20260301055500","SCDC1",2.04,24.48
"20260301055600","SCDC1",1.27,15.23
"20260301055700","SCDC1",1.62,19.41
"20260301055800","SCDC1",1.36,16.26
"20260301055900","SCDC1",1.67,20.02
"20260301060000","SCDC1",1.84,22.08
"20260301060100","SCDC1",1.20,14.39
"20260301060200","SCDC1",2.14,25.69
"20260301060300","SCDC1",1.43,17.16
"20260301060400","SCDC1",1.73,20.77
"20260301060500","SCDC1",2.25,27.01
"20260301060600","SCDC1",1.59,19.09
"20260301060700","SCDC1",2.12,25.41
"20260301060800","SCDC1",2.19,26.24
"20260301060900","SCDC1",1.46,17.56
"20260301061000","SCDC1",1.39,16.63
"20260301061100","SCDC1",1.66,19.90
"20260301061200","SCDC1",2.22,26.67
"20260301061300","SCDC1",2.31,27.71
"20260301061400","SCDC1",1.42,17.02
"20260301061500","SCDC1",1.78,21.33
"20260301061600","SCDC1",2.40,28.75
"20260301061700","SCDC1",1.51,18.18
"20260301061800","SCDC1",1.85,22.20
"20260301061900","SCDC1",1.76,21.15
"20260301062000","SCDC1",1.78,21.37
"20260301062100","SCDC1",2.32,27.88
"20260301062200","SCDC1",2.19,26.26
"20260301062300","SCDC1",2.04,24.52
"20260301062400","SCDC1",2.18,26.19
"20260301062500","SCDC1",1.47,17.66
"20260301062600","SCDC1",2.46,29.57
"20260301062700","SCDC1",2.09,25.04
"20260301062800","SCDC1",2.30,27.66
"20260301062900","SCDC1",2.64,31.65
"20260301063000","SCDC1",2.20,26.46
"20260301063100","SCDC1",2.38,28.53
"20260301063200","SCDC1",2.13,25.55
"20260301063300","SCDC1",2.42,29.07
"20260301063400","SCDC1",2.69,32.27
"20260301063500","SCDC1",2.60,31.25
"20260301063600","SCDC1",2.39,28.68
"20260301063700","SCDC1",1.91,22.88
"20260301063800","SCDC1",2.55,30.61
"20260301063900","SCDC1",2.29,27.44
"20260301064000","SCDC1",2.12,25.43
"20260301064100","SCDC1",2.08,24.93
"20260301064200","SCDC1",2.40,28.84
"20260301064300","SCDC1",3.04,36.43
"20260301064400","SCDC1",2.56,30.77
"20260301064500","SCDC1",2.58,30.90
"20260301064600","SCDC1",2.68,32.12
"20260301064700","SCDC1",2.05,24.62
"20260301064800","SCDC1",1.79,21.53
"20260301064900","SCDC1",1.82,21.89
"20260301065000","SCDC1",2.46,29.48
"20260301065100","SCDC1",2.05,24.65
"20260301065200","SCDC1",2.44,29.22
"20260301065300","SCDC1",2.97,35.60
"20260301065400","SCDC1",2.39,28.69
"20260301065500","SCDC1",2.65,31.80
"20260301065600","SCDC1",2.78,33.31
"20260301065700","SCDC1",2.40,28.82
"20260301065800","SCDC1",2.31,27.77
"20260301065900","SCDC1",2.81,33.76
"20260301070000","SCDC1",2.13,25.61
"20260301070100","SCDC1",2.32,27.82
"20260301070200","SCDC1",2.37,28.41
"20260301070300","SCDC1",2.77,33.29
"20260301070400","SCDC1",3.14,37.67
"20260301070500","SCDC1",2.44,29.27
"20260301070600","SCDC1",2.68,32.11
"20260301070700","SCDC1",2.91,34.93
"20260301070800","SCDC1",2.61,31.36
"20260301070900","SCDC1",3.18,38.15
"20260301071000","SCDC1",3.25,39.04
"20260301071100","SCDC1",2.55,30.66
"20260301071200","SCDC1",2.77,33.28
"20260301071300","SCDC1",3.08,36.91
"20260301071400","SCDC1",2.86,34.30
"20260301071500","SCDC1",3.38,40.52
"20260301071600","SCDC1",2.86,34.30
"20260301071700","SCDC1",2.92,35.09
"20260301071800","SCDC1",2.99,35.84
"20260301071900","SCDC1",2.72,32.62
"20260301072000","SCDC1",2.47,29.64
"20260301072100","SCDC1",3.10,37.20
"20260301072200","SCDC1",2.90,34.85
"20260301072300","SCDC1",3.64,43.64
"20260301072400","SCDC1",3.06,36.68
"20260301072500","SCDC1",3.36,40.30
"20260301072600","SCDC1",3.53,42.34
"20260301072700","SCDC1",3.61,43.31
"20260301072800","SCDC1",2.86,34.33
"20260301072900","SCDC1",2.34,28.08
"20260301073000","SCDC1",3.04,36.53
"20260301073100","SCDC1",2.83,33.92
"20260301073200","SCDC1",2.93,35.13
"20260301073300","SCDC1",2.99,35.84
"20260301073400","SCDC1",3.18,38.16
"20260301073500","SCDC1",3.07,36.80
"20260301073600","SCDC1",3.31,39.72
"20260301073700","SCDC1",3.40,40.75
"20260301073800","SCDC1",2.90,34.76
"20260301073900","SCDC1",3.48,41.77
"20260301074000","SCDC1",4.15,49.77
"20260301074100","SCDC1",3.18,38.17
"20260301074200","SCDC1",3.31,39.73
"20260301074300","SCDC1",3.71,44.47
"20260301074400","SCDC1",3.55,42.58
"20260301074500","SCDC1",3.52,42.18
"20260301074600","SCDC1",3.89,46.74
"20260301074700","SCDC1",3.27,39.29
"20260301074800","SCDC1",3.90,46.77
"20260301074900","SCDC1",3.33,39.96
"20260301075000","SCDC1",3.91,46.92
"20260301075100","SCDC1",3.18,38.18
"20260301075200","SCDC1",3.28,39.41
"20260301075300","SCDC1",4.10,49.16
"20260301075400","SCDC1",3.59,43.14
"20260301075500","SCDC1",4.16,49.89
"20260301075600","SCDC1",4.12,49.45
"20260301075700","SCDC1",3.64,43.71
"20260301075800","SCDC1",4.07,48.84
"20260301075900","SCDC1",3.70,44.41
"20260301080000","SCDC1",3.97,47.64
"20260301080100","SCDC1",3.96,47.49
"20260301080200","SCDC1",4.32,51.85
"20260301080300","SCDC1",3.14,37.62
"20260301080400","SCDC1",2.88,34.61
"20260301080500","SCDC1",4.12,49.48
"20260301080600","SCDC1",3.86,46.29
"20260301080700","SCDC1",4.01,48.18
"20260301080800","SCDC1",3.77,45.28
"20260301080900","SCDC1",4.07,48.88
"20260301081000","SCDC1",3.75,44.98
"20260301081100","SCDC1",4.38,52.54
"20260301081200","SCDC1",3.89,46.73
"20260301081300","SCDC1",4.57,54.79
"20260301081400","SCDC1",3.98,47.80
"20260301081500","SCDC1",3.78,45.34
"20260301081600","SCDC1",4.03,48.33
"20260301081700","SCDC1",3.84,46.12
"20260301081800","SCDC1",4.72,56.64
"20260301081900","SCDC1",4.28,51.31
"20260301082000","SCDC1",3.97,47.67
"20260301082100","SCDC1",4.57,54.81
"20260301082200","SCDC1",4.31,51.74
"20260301082300","SCDC1",4.27,51.26
"20260301082400","SCDC1",4.35,52.18
"20260301082500","SCDC1",4.42,53.03
"20260301082600","SCDC1",4.97,59.61
"20260301082700","SCDC1",4.68,56.16
"20260301082800","SCDC1",4.60,55.18
"20260301082900","SCDC1",4.27,51.28
"20260301083000","SCDC1",5.03,60.35
"20260301083100","SCDC1",4.73,56.80
"20260301083200","SCDC1",4.10,49.21
"20260301083300","SCDC1",5.07,60.84
"20260301083400","SCDC1",4.73,56.81
"20260301083500","SCDC1",4.74,56.91
"20260301083600","SCDC1",4.49,53.84
"20260301083700","SCDC1",5.03,60.40
"20260301083800","SCDC1",4.94,59.31
"20260301083900","SCDC1",4.89,58.63
"20260301084000","SCDC1",4.55,54.61
"20260301084100","SCDC1",4.99,59.85
"20260301084200","SCDC1",4.28,51.37
"20260301084300","SCDC1",4.68,56.13
"20260301084400","SCDC1",5.20,62.36
"20260301084500","SCDC1",5.02,60.24
"20260301084600","SCDC1",4.34,52.03
"20260301084700","SCDC1",4.90,58.80
"20260301084800","SCDC1",5.44,65.28
"20260301084900","SCDC1",5.18,62.21
"20260301085000","SCDC1",5.28,63.36
"20260301085100","SCDC1",4.70,56.41
"20260301085200","SCDC1",4.75,57.04
"20260301085300","SCDC1",4.47,53.69
"20260301085400","SCDC1",5.40,64.78
"20260301085500","SCDC1",5.43,65.14
"20260301085600","SCDC1",5.09,61.11
"20260301085700","SCDC1",4.78,57.37
"20260301085800","SCDC1",5.39,64.63
"20260301085900","SCDC1",4.80,57.59
"20260301090000","SCDC1",5.15,61.76
"20260301090100","SCDC1",4.93,59.20
"20260301090200","SCDC1",5.37,64.50
"20260301090300","SCDC1",4.93,59.12
"20260301090400","SCDC1",5.69,68.29
"20260301090500","SCDC1",5.59,67.07
"20260301090600","SCDC1",5.37,64.48
"20260301090700","SCDC1",5.97,71.70
"20260301090800","SCDC1",4.54,54.53
"20260301090900","SCDC1",5.01,60.15
"20260301091000","SCDC1",5.89,70.72
"20260301091100","SCDC1",5.17,62.06
"20260301091200","SCDC1",5.29,63.54
"20260301091300","SCDC1",5.71,68.46
"20260301091400","SCDC1",5.52,66.22
"20260301091500","SCDC1",5.97,71.70
"20260301091600","SCDC1",5.43,65.17
"20260301091700","SCDC1",5.17,62.02
"20260301091800","SCDC1",5.44,65.23
"20260301091900","SCDC1",6.25,74.98
"20260301092000","SCDC1",5.18,62.21
"20260301092100","SCDC1",5.74,68.87
"20260301092200","SCDC1",5.77,69.19
"20260301092300","SCDC1",5.22,62.59
"20260301092400","SCDC1",5.53,66.38
"20260301092500","SCDC1",6.32,75.89
"20260301092600","SCDC1",5.94,71.30
"20260301092700","SCDC1",6.50,77.99
"20260301092800","SCDC1",6.36,76.34
"20260301092900","SCDC1",6.15,73.81
"20260301093000","SCDC1",6.10,73.15
"20260301093100","SCDC1",5.95,71.43
"20260301093200","SCDC1",5.35,64.15
"20260301093300","SCDC1",6.05,72.55
"20260301093400","SCDC1",5.55,66.57
"20260301093500","SCDC1",5.71,68.58
"20260301093600","SCDC1",6.40,76.83
"20260301093700","SCDC1",6.85,82.24
"20260301093800","SCDC1",6.74,80.86
"20260301093900","SCDC1",6.64,79.72
"20260301094000","SCDC1",6.47,77.66
"20260301094100","SCDC1",6.42,76.99
"20260301094200","SCDC1",6.35,76.23
"20260301094300","SCDC1",5.94,71.34
"20260301094400","SCDC1",5.98,71.71
"20260301094500","SCDC1",5.91,70.95
"20260301094600","SCDC1",5.84,70.08
"20260301094700","SCDC1",6.12,73.50
"20260301094800","SCDC1",6.49,77.83
"20260301094900","SCDC1",5.99,71.93
"20260301095000","SCDC1",6.52,78.22
"20260301095100","SCDC1",6.75,80.96
"20260301095200","SCDC1",6.67,80.03
"20260301095300","SCDC1",6.21,74.54
"20260301095400","SCDC1",6.73,80.79
"20260301095500","SCDC1",6.93,83.21
"20260301095600","SCDC1",6.61,79.26
"20260301095700","SCDC1",7.22,86.68
"20260301095800","SCDC1",6.01,72.11
"20260301095900","SCDC1",6.66,79.93
"20260301100000","SCDC1",6.99,83.84
"20260301100100","SCDC1",6.62,79.42
"20260301100200","SCDC1",6.75,80.96
"20260301100300","SCDC1",7.48,89.74
"20260301100400","SCDC1",6.89,82.68
"20260301100500","SCDC1",6.79,81.50
"20260301100600","SCDC1",7.03,84.40
"20260301100700","SCDC1",7.24,86.94
"20260301100800","SCDC1",7.05,84.56
"20260301100900","SCDC1",6.78,81.32
"20260301101000","SCDC1",7.63,91.55
"20260301101100","SCDC1",6.91,82.97
"20260301101200","SCDC1",7.19,86.24
"20260301101300","SCDC1",7.99,95.93
"20260301101400","SCDC1",6.58,79.00
"20260301101500","SCDC1",6.81,81.75
"20260301101600","SCDC1",7.24,86.86
"20260301101700","SCDC1",7.55,90.61
"20260301101800","SCDC1",7.28,87.39
"20260301101900","SCDC1",7.03,84.32
"20260301102000","SCDC1",7.36,88.31
"20260301102100","SCDC1",6.93,83.19
"20260301102200","SCDC1",7.31,87.67
"20260301102300","SCDC1",7.54,90.48
"20260301102400","SCDC1",7.58,90.95
"20260301102500","SCDC1",7.76,93.07
"20260301102600","SCDC1",7.64,91.71
"20260301102700","SCDC1",7.56,90.69
"20260301102800","SCDC1",7.65,91.85
"20260301102900","SCDC1",7.11,85.28
"20260301103000","SCDC1",7.33,87.95
"20260301103100","SCDC1",7.03,84.40
"20260301103200","SCDC1",7.54,90.42
"20260301103300","SCDC1",7.79,93.50
"20260301103400","SCDC1",7.63,91.59
"20260301103500","SCDC1",8.58,102.97
"20260301103600","SCDC1",7.34,88.13
"20260301103700","SCDC1",7.52,90.23
"20260301103800","SCDC1",7.55,90.64
"20260301103900","SCDC1",7.35,88.23
"20260301104000","SCDC1",7.50,89.97
"20260301104100","SCDC1",7.61,91.31
"20260301104200","SCDC1",8.62,103.43
"20260301104300","SCDC1",8.35,100.20
"20260301104400","SCDC1",7.91,94.94
"20260301104500","SCDC1",7.58,90.91
"20260301104600","SCDC1",8.38,100.58
"20260301104700","SCDC1",7.90,94.84
"20260301104800","SCDC1",8.04,96.48
"20260301104900","SCDC1",7.90,94.78
"20260301105000","SCDC1",8.05,96.64
"20260301105100","SCDC1",7.83,93.96
"20260301105200","SCDC1",8.22,98.69
"20260301105300","SCDC1",7.25,87.06
"20260301105400","SCDC1",8.06,96.68
"20260301105500","SCDC1",7.88,94.58
"20260301105600","SCDC1",8.07,96.81
"20260301105700","SCDC1",8.21,98.49
"20260301105800","SCDC1",8.54,102.51
"20260301105900","SCDC1",8.34,100.13
"20260301110000","SCDC1",8.00,96.06
"20260301110100","SCDC1",8.01,96.16
"20260301110200","SCDC1",7.89,94.71
"20260301110300","SCDC1",8.08,96.91
"20260301110400","SCDC1",8.85,106.23
