"datahora","objeto","valor","watts"
"20260301011000","SCDC10",0.00,0.00
"20260301011100","SCDC10",0.49,5.90
"20260301011200","SCDC10",0.44,5.33
"20260301011300","SCDC10",0.14,1.64
"20260301011400","SCDC10",0.00,0.00
"20260301011500","SCDC10",0.43,5.20
"20260301011600","SCDC10",0.00,0.00
"20260301011700","SCDC10",0.58,6.90
"20260301011800","SCDC10",0.00,0.00
"20260301011900","SCDC10",0.26,3.09
"20260301012000","SCDC10",0.16,1.90
"20260301012100","SCDC10",0.13,1.60
"20260301012200","SCDC10",0.60,7.26
"20260301012300","SCDC10",0.00,0.00
"20260301012400","SCDC10",0.00,0.00
"20260301012500","SCDC10",0.00,0.06
"20260301012600","SCDC10",0.60,7.17
"20260301012700","SCDC10",0.10,1.16
"20260301012800","SCDC10",0.00,0.00
"20260301012900","SCDC10",0.48,5.74
"20260301013000","SCDC10",0.19,2.32
"20260301013100","SCDC10",0.00,0.00
"20260301013200","SCDC10",0.00,0.00
"20260301013300","SCDC10",0.24,2.82
"20260301013400","SCDC10",0.00,0.00
"20260301013500","SCDC10",0.07,0.85
"20260301013600","SCDC10",0.84,10.02
"20260301013700","SCDC10",0.00,0.00
"20260301013800","SCDC10",0.11,1.28
"20260301013900","SCDC10",0.00,0.00
"20260301014000","SCDC10",0.11,1.35
"20260301014100","SCDC10",0.15,1.80
"20260301014200","SCDC10",0.05,0.58
"20260301014300","SCDC10",0.73,8.74
"20260301014400","SCDC10",0.00,0.00
"20260301014500","SCDC10",0.27,3.26
"20260301014600","SCDC10",0.14,1.69
"20260301014700","SCDC10",0.11,1.29
"20260301014800","SCDC10",0.00,0.00
"20260301014900","SCDC10",0.00,0.00
"20260301015000","SCDC10",0.17,2.07
"20260301015100","SCDC10",0.29,3.42
"20260301015200","SCDC10",0.00,0.00
"20260301015300","SCDC10",0.11,1.36
"20260301015400","SCDC10",0.10,1.22
"20260301015500","SCDC10",0.00,0.00
"20260301015600","SCDC10",0.29,3.48
"20260301015700","SCDC10",0.07,0.86
"20260301015800","SCDC10",0.00,0.00
"20260301015900","SCDC10",0.00,0.00
"20260301020000","SCDC10",0.29,3.52
"20260301020100","SCDC10",0.00,0.00
"20260301020200","SCDC10",0.46,5.58
"20260301020300","SCDC10",0.29,3.51
"20260301020400","SCDC10",0.12,1.50
"20260301020500","SCDC10",0.17,2.00
"20260301020600","SCDC10",0.00,0.00
"20260301020700","SCDC10",0.00,0.00
"20260301020800","SCDC10",0.20,2.38
"20260301020900","SCDC10",0.02,0.25
"20260301021000","SCDC10",0.00,0.00
"20260301021100","SCDC10",0.52,6.21
"20260301021200","SCDC10",0.00,0.00
"20260301021300","SCDC10",0.93,11.16
"20260301021400","SCDC10",0.35,4.23
"20260301021500","SCDC10",0.00,0.00
"20260301021600","SCDC10",0.19,2.31
"20260301021700","SCDC10",0.76,9.16
"20260301021800","SCDC10",0.00,0.00
"20260301021900","SCDC10",0.74,8.91
"20260301022000","SCDC10",0.72,8.63
"20260301022100","SCDC10",0.22,2.69
"20260301022200","SCDC10",0.19,2.26
"20260301022300","SCDC10",0.67,8.04
"20260301022400","SCDC10",0.00,0.00
"20260301022500","SCDC10",0.25,2.97
"20260301022600","SCDC10",0.00,0.00
"20260301022700","SCDC10",0.56,6.77
"20260301022800","SCDC10",0.00,0.00
"20260301022900","SCDC10",0.00,0.05
"20260301023000","SCDC10",0.00,0.00
"20260301023100","SCDC10",0.00,0.00
"20260301023200","SCDC10",0.19,2.30
"20260301023300","SCDC10",0.31,3.78
"20260301023400","SCDC10",0.61,7.29
"20260301023500","SCDC10",0.67,8.05
"20260301023600","SCDC10",0.77,9.22
"20260301023700","SCDC10",0.36,4.29
"20260301023800","SCDC10",0.52,6.23
"20260301023900","SCDC10",0.67,7.99
"20260301024000","SCDC10",0.63,7.51
"20260301024100","SCDC10",0.51,6.09
"20260301024200","SCDC10",0.12,1.44
"20260301024300","SCDC10",0.07,0.82
"20260301024400","SCDC10",0.58,6.96
"20260301024500","SCDC10",0.06,0.69
"20260301024600","SCDC10",0.48,5.72
"20260301024700","SCDC10",0.28,3.42
"20260301024800","SCDC10",0.66,7.94
"20260301024900","SCDC10",0.25,2.96
"20260301025000","SCDC10",0.46,5.56
"20260301025100","SCDC10",0.47,5.68
"20260301025200","SCDC10",0.51,6.09
"20260301025300","SCDC10",0.59,7.12
"20260301025400","SCDC10",0.48,5.79
"20260301025500","SCDC10",0.00,0.00
"20260301025600","SCDC10",0.00,0.00
"20260301025700","SCDC10",0.51,6.13
"20260301025800","SCDC10",0.79,9.46
"20260301025900","SCDC10",0.69,8.32
"20260301030000","SCDC10",0.00,0.00
"20260301030100","SCDC10",0.00,0.00
"20260301030200","SCDC10",0.62,7.44
"20260301030300","SCDC10",0.35,4.26
"20260301030400","SCDC10",0.75,8.98
"20260301030500","SCDC10",0.50,6.05
"20260301030600","SCDC10",0.84,10.09
"20260301030700","SCDC10",0.00,0.00
"20260301030800","SCDC10",0.43,5.19
"20260301030900","SCDC10",0.50,6.05
"20260301031000","SCDC10",0.44,5.29
"20260301031100","SCDC10",0.20,2.42
"20260301031200","SCDC10",0.00,0.00
"20260301031300","SCDC10",0.51,6.07
"20260301031400","SCDC10",0.40,4.86
"20260301031500","SCDC10",0.28,3.40
"20260301031600","SCDC10",0.03,0.34
"20260301031700","SCDC10",0.35,4.17
"20260301031800","SCDC10",0.90,10.74
"20260301031900","SCDC10",0.64,7.74
"20260301032000","SCDC10",0.46,5.51
"20260301032100","SCDC10",0.22,2.65
"20260301032200","SCDC10",0.15,1.77
"20260301032300","SCDC10",0.72,8.60
"20260301032400","SCDC10",0.40,4.74
"20260301032500","SCDC10",0.01,0.15
"20260301032600","SCDC10",0.82,9.83
"20260301032700","SCDC10",0.91,10.97
"20260301032800","SCDC10",0.69,8.23
"20260301032900","SCDC10",0.48,5.77
"20260301033000","SCDC10",0.57,6.86
"20260301033100","SCDC10",0.20,2.38
"20260301033200","SCDC10",0.40,4.83
"20260301033300","SCDC10",0.08,0.90
"20260301033400","SCDC10",1.31,15.66
"20260301033500","SCDC10",0.00,0.00
"20260301033600","SCDC10",0.30,3.62
"20260301033700","SCDC10",0.59,7.08
"20260301033800","SCDC10",0.42,5.05
"20260301033900","SCDC10",0.77,9.24
"20260301034000","SCDC10",0.00,0.00
"20260301034100","SCDC10",0.58,6.91
"20260301034200","SCDC10",0.25,2.99
"20260301034300","SCDC10",0.50,5.95
"20260301034400","SCDC10",0.24,2.84
"20260301034500","SCDC10",0.69,8.32
"20260301034600","SCDC10",0.00,0.00
"20260301034700","SCDC10",0.31,3.76
"20260301034800","SCDC10",0.81,9.76
"20260301034900","SCDC10",0.53,6.37
"20260301035000","SCDC10",1.14,13.74
"20260301035100","SCDC10",0.00,0.00
"20260301035200","SCDC10",1.01,12.09
"20260301035300","SCDC10",0.69,8.34
"20260301035400","SCDC10",0.33,3.95
"20260301035500","SCDC10",0.85,10.18
"20260301035600","SCDC10",0.59,7.07
"20260301035700","SCDC10",1.04,12.52
"20260301035800","SCDC10",0.51,6.09
"20260301035900","SCDC10",0.84,10.05
"20260301040000","SCDC10",0.64,7.66
"20260301040100","SCDC10",0.63,7.55
"20260301040200","SCDC10",0.42,5.07
"20260301040300","SCDC10",0.72,8.59
"20260301040400","SCDC10",0.15,1.74
"20260301040500","SCDC10",1.03,12.40
"20260301040600","SCDC10",1.15,13.74
"20260301040700","SCDC10",0.96,11.50
"20260301040800","SCDC10",0.81,9.77
"20260301040900","SCDC10",0.34,4.13
"20260301041000","SCDC10",0.78,9.37
"20260301041100","SCDC10",0.91,10.90
"20260301041200","SCDC10",0.94,11.33
"20260301041300","SCDC10",0.67,8.05
"20260301041400","SCDC10",0.15,1.85
"20260301041500","SCDC10",0.86,10.30
"20260301041600","SCDC10",1.11,13.31
"20260301041700","SCDC10",0.68,8.17
"20260301041800","SCDC10",0.32,3.81
"20260301041900","SCDC10",0.77,9.24
"20260301042000","SCDC10",0.89,10.64
"20260301042100","SCDC10",0.81,9.66
"20260301042200","SCDC10",0.74,8.92
"20260301042300","SCDC10",1.06,12.69
"20260301042400","SCDC10",0.79,9.53
"20260301042500","SCDC10",0.30,3.60
"20260301042600","SCDC10",0.41,4.91
"20260301042700","SCDC10",0.73,8.76
"20260301042800","SCDC10",0.90,10.76
"20260301042900","SCDC10",0.67,8.02
"20260301043000","SCDC10",0.68,8.15
"20260301043100","SCDC10",0.55,6.59
"20260301043200","SCDC10",1.01,12.12
"20260301043300","SCDC10",1.64,19.66
"20260301043400","SCDC10",0.58,6.90
"20260301043500","SCDC10",0.26,3.11
"20260301043600","SCDC10",0.84,10.03
"20260301043700","SCDC10",1.22,14.59
"20260301043800","SCDC10",0.54,6.53
"20260301043900","SCDC10",0.90,10.84
"20260301044000","SCDC10",0.29,3.49
"20260301044100","SCDC10",1.07,12.78
"20260301044200","SCDC10",0.58,6.93
"20260301044300","SCDC10",0.05,0.61
"20260301044400","SCDC10",0.75,9.01
"20260301044500","SCDC10",0.72,8.61
"20260301044600","SCDC10",1.11,13.37
"20260301044700","SCDC10",1.19,14.23
"20260301044800","SCDC10",0.89,10.69
"20260301044900","SCDC10",0.72,8.61
"20260301045000","SCDC10",2.07,24.80
"20260301045100","SCDC10",0.93,11.16
"20260301045200","SCDC10",0.77,9.26
"20260301045300","SCDC10",1.30,15.63
"20260301045400","SCDC10",0.86,10.36
"20260301045500","SCDC10",0.83,10.01
"20260301045600","SCDC10",1.14,13.64
"20260301045700","SCDC10",0.48,5.76
"20260301045800","SCDC10",1.20,14.39
"20260301045900","SCDC10",0.54,6.46
"20260301050000","SCDC10",1.09,13.12
"20260301050100","SCDC10",1.12,13.47
"20260301050200","SCDC10",1.84,22.08
"20260301050300","SCDC10",0.86,10.31
"20260301050400","SCDC10",1.04,12.52
"20260301050500","SCDC10",0.76,9.11
"20260301050600","SCDC10",1.63,19.53
"20260301050700","SCDC10",1.25,15.01
"20260301050800","SCDC10",1.56,18.72
"20260301050900","SCDC10",1.10,13.25
"20260301051000","SCDC10",1.22,14.61
"20260301051100","SCDC10",1.00,12.01
"20260301051200","SCDC10",1.20,14.44
"20260301051300","SCDC10",1.70,20.36
"20260301051400","SCDC10",1.56,18.66
"20260301051500","SCDC10",1.18,14.19
"20260301051600","SCDC10",1.14,13.74
"20260301051700","SCDC10",0.77,9.21
"20260301051800","SCDC10",1.13,13.54
"20260301051900","SCDC10",1.00,11.99
"20260301052000","SCDC10",1.24,14.88
"20260301052100","SCDC10",1.29,15.53
"20260301052200","SCDC10",1.94,23.28
"20260301052300","SCDC10",1.27,15.26
"20260301052400","SCDC10",1.42,17.05
"20260301052500","SCDC10",1.43,17.15
"20260301052600","SCDC10",1.12,13.39
"20260301052700","SCDC10",1.22,14.62
"20260301052800","SCDC10",1.58,18.90
"20260301052900","SCDC10",1.76,21.12
"20260301053000","SCDC10",1.28,15.34
"20260301053100","SCDC10",1.09,13.12
"20260301053200","SCDC10",1.58,18.97
"20260301053300","SCDC10",1.50,18.05
"20260301053400","SCDC10",0.56,6.78
"20260301053500","SCDC10",1.59,19.11
"20260301053600","SCDC10",1.45,17.45
"20260301053700","SCDC10",0.92,11.05
"20260301053800","SCDC10",1.17,13.99
"20260301053900","SCDC10",1.85,22.21
"20260301054000","SCDC10",1.55,18.61
"20260301054100","SCDC10",1.16,13.91
"20260301054200","SCDC10",1.50,18.03
"20260301054300","SCDC10",1.47,17.64
"20260301054400","SCDC10",1.72,20.67
"20260301054500","SCDC10",1.86,22.32
"20260301054600","SCDC10",1.75,21.03
"20260301054700","SCDC10",1.56,18.68
"20260301054800","SCDC10",1.65,19.74
"20260301054900","SCDC10",1.16,13.92
"20260301055000","SCDC10",1.71,20.50
"20260301055100","SCDC10",1.61,19.35
"20260301055200","SCDC10",1.17,14.05
"20260301055300","SCDC10",1.76,21.16
"20260301055400","SCDC10",1.41,16.98
"20260301055500","SCDC10",1.57,18.81
"20260301055600","SCDC10",1.53,18.42
"20260301055700","SCDC10",1.90,22.83
"20260301055800","SCDC10",1.98,23.71
"20260301055900","SCDC10",1.44,17.24
"20260301060000","SCDC10",1.89,22.67
"20260301060100","SCDC10",1.96,23.47
"20260301060200","SCDC10",1.69,20.24
"20260301060300","SCDC10",1.85,22.16
"20260301060400","SCDC10",2.05,24.56
"20260301060500","SCDC10",1.91,22.90
"20260301060600","SCDC10",1.64,19.69
"20260301060700","SCDC10",2.03,24.37
"20260301060800","SCDC10",1.10,13.15
"20260301060900","SCDC10",1.17,13.99
"20260301061000","SCDC10",2.49,29.83
"20260301061100","SCDC10",2.19,26.26
"20260301061200","SCDC10",1.45,17.35
"20260301061300","SCDC10",2.29,27.45
"20260301061400","SCDC10",2.66,31.96
"20260301061500","SCDC10",1.61,19.30
"20260301061600","SCDC10",1.85,22.21
"20260301061700","SCDC10",1.98,23.77
"20260301061800","SCDC10",1.66,19.86
"20260301061900","SCDC10",2.49,29.84
"20260301062000","SCDC10",2.31,27.73
"20260301062100","SCDC10",1.79,21.45
"20260301062200","SCDC10",2.10,25.17
"20260301062300","SCDC10",2.05,24.65
"20260301062400","SCDC10",1.62,19.44
"20260301062500","SCDC10",2.40,28.79
"20260301062600","SCDC10",1.94,23.33
"20260301062700","SCDC10",1.76,21.17
"20260301062800","SCDC10",2.91,34.86
"20260301062900","SCDC10",1.55,18.60
"20260301063000","SCDC10",2.63,31.50
"20260301063100","SCDC10",2.18,26.12
"20260301063200","SCDC10",1.97,23.64
"20260301063300","SCDC10",2.33,27.91
"20260301063400","SCDC10",2.59,31.10
"20260301063500","SCDC10",1.74,20.85
"20260301063600","SCDC10",2.40,28.77
"20260301063700","SCDC10",2.53,30.32
"20260301063800","SCDC10",2.19,26.30
"20260301063900","SCDC10",2.92,35.05
"20260301064000","SCDC10",2.34,28.14
"20260301064100","SCDC10",2.31,27.78
"20260301064200","SCDC10",2.11,25.27
"20260301064300","SCDC10",2.49,29.87
"20260301064400","SCDC10",2.61,31.27
"20260301064500","SCDC10",2.30,27.62
"20260301064600","SCDC10",3.09,37.08
"20260301064700","SCDC10",3.47,41.67
"20260301064800","SCDC10",2.69,32.33
"20260301064900","SCDC10",1.96,23.48
"20260301065000","SCDC10",1.71,20.56
"20260301065100","SCDC10",2.20,26.38
"20260301065200","SCDC10",2.49,29.91
"20260301065300","SCDC10",2.26,27.10
"20260301065400","SCDC10",3.08,37.00
"20260301065500","SCDC10",2.54,30.53
"20260301065600","SCDC10",2.26,27.16
"20260301065700","SCDC10",2.82,33.82
"20260301065800","SCDC10",2.58,31.01
"20260301065900","SCDC10",2.06,24.77
"20260301070000","SCDC10",3.13,37.60
"20260301070100","SCDC10",2.44,29.23
"20260301070200","SCDC10",3.01,36.16
"20260301070300","SCDC10",3.00,35.95
"20260301070400","SCDC10",3.30,39.57
"20260301070500","SCDC10",3.18,38.20
"20260301070600","SCDC10",3.16,37.94
"20260301070700","SCDC10",2.38,28.55
"20260301070800","SCDC10",3.13,37.57
"20260301070900","SCDC10",2.62,31.40
"20260301071000","SCDC10",2.75,33.03
"20260301071100","SCDC10",2.48,29.74
"20260301071200","SCDC10",2.61,31.34
"20260301071300","SCDC10",3.52,42.26
"20260301071400","SCDC10",2.93,35.15
"20260301071500","SCDC10",2.65,31.80
"20260301071600","SCDC10",3.62,43.39
"20260301071700","SCDC10",2.61,31.28
"20260301071800","SCDC10",3.54,42.49
"20260301071900","SCDC10",3.51,42.15
"20260301072000","SCDC10",4.04,48.50
"20260301072100","SCDC10",3.52,42.20
"20260301072200","SCDC10",3.82,45.84
"20260301072300","SCDC10",3.23,38.76
"20260301072400","SCDC10",3.27,39.23
"20260301072500","SCDC10",2.16,25.96
"20260301072600","SCDC10",3.13,37.61
"20260301072700","SCDC10",2.84,34.03
"20260301072800","SCDC10",3.55,42.59
"20260301072900","SCDC10",2.74,32.85
"20260301073000","SCDC10",3.27,39.19
"20260301073100","SCDC10",3.28,39.35
"20260301073200","SCDC10",3.11,37.30
"20260301073300","SCDC10",3.47,41.65
"20260301073400","SCDC10",3.03,36.34
"20260301073500","SCDC10",3.63,43.51
"20260301073600","SCDC10",3.12,37.45
"20260301073700","SCDC10",3.20,38.42
"20260301073800","SCDC10",3.88,46.56
"20260301073900","SCDC10",3.34,40.11
"20260301074000","SCDC10",3.57,42.90
"20260301074100","SCDC10",3.83,46.01
"20260301074200","SCDC10",3.37,40.46
"20260301074300","SCDC10",3.54,42.47
"20260301074400","SCDC10",3.68,44.12
"20260301074500","SCDC10",3.75,44.99
"20260301074600","SCDC10",3.45,41.38
"20260301074700","SCDC10",4.16,49.92
"20260301074800","SCDC10",3.84,46.08
"20260301074900","SCDC10",3.27,39.22
"20260301075000","SCDC10",3.37,40.50
"20260301075100","SCDC10",3.55,42.64
"20260301075200","SCDC10",4.31,51.78
"20260301075300","SCDC10",3.66,43.94
"20260301075400","SCDC10",4.00,48.05
"20260301075500","SCDC10",3.99,47.87
"20260301075600","SCDC10",3.67,44.05
"20260301075700","SCDC10",4.13,49.55
"20260301075800","SCDC10",3.83,45.95
"20260301075900","SCDC10",4.35,52.16
"20260301080000","SCDC10",4.05,48.57
"20260301080100","SCDC10",3.55,42.61
"20260301080200","SCDC10",3.44,41.27
"20260301080300","SCDC10",3.70,44.46
"20260301080400","SCDC10",3.72,44.61
"20260301080500","SCDC10",3.75,44.99
"20260301080600","SCDC10",3.96,47.49
"20260301080700","SCDC10",4.02,48.25
"20260301080800","SCDC10",3.84,46.08
"20260301080900","SCDC10",4.80,57.63
"20260301081000","SCDC10",4.11,49.31
"20260301081100","SCDC10",4.56,54.67
"20260301081200","SCDC10",4.52,54.23
"20260301081300","SCDC10",3.61,43.26
"20260301081400","SCDC10",3.84,46.12
"20260301081500","SCDC10",4.14,49.62
"20260301081600","SCDC10",4.04,48.52
"20260301081700","SCDC10",4.33,51.92
"20260301081800","SCDC10",4.58,54.98
"20260301081900","SCDC10",4.53,54.41
"20260301082000","SCDC10",4.16,49.87
"20260301082100","SCDC10",4.66,55.97
"20260301082200","SCDC10",4.61,55.34
"20260301082300","SCDC10",4.49,53.85
"20260301082400","SCDC10",4.60,55.21
"20260301082500","SCDC10",5.33,64.00
"20260301082600","SCDC10",4.05,48.64
"20260301082700","SCDC10",5.14,61.73
"20260301082800","SCDC10",4.12,49.41
"20260301082900","SCDC10",4.34,52.02
"20260301083000","SCDC10",4.27,51.29
"20260301083100","SCDC10",4.80,57.57
"20260301083200","SCDC10",4.42,53.10
"20260301083300","SCDC10",4.51,54.15
"20260301083400","SCDC10",4.09,49.04
"20260301083500","SCDC10",4.69,56.23
"20260301083600","SCDC10",4.38,52.53
"20260301083700","SCDC10",5.47,65.67
"20260301083800","SCDC10",5.10,61.17
"20260301083900","SCDC10",5.19,62.31
"20260301084000","SCDC10",4.24,50.94
"20260301084100","SCDC10",5.26,63.13
"20260301084200","SCDC10",5.12,61.39
"20260301084300","SCDC10",5.19,62.34
"20260301084400","SCDC10",4.75,57.06
"20260301084500","SCDC10",4.90,58.74
"20260301084600","SCDC10",4.93,59.14
"20260301084700","SCDC10",4.84,58.03
"20260301084800","SCDC10",5.00,59.95
"20260301084900","SCDC10",5.58,66.98
"20260301085000","SCDC10",5.04,60.44
"20260301085100","SCDC10",5.39,64.63
"20260301085200","SCDC10",5.14,61.71
"20260301085300","SCDC10",5.49,65.84
"20260301085400","SCDC10",5.37,64.42
"20260301085500","SCDC10",5.17,62.04
"20260301085600","SCDC10",5.28,63.39
"20260301085700","SCDC10",5.38,64.60
"20260301085800","SCDC10",5.70,68.40
"20260301085900","SCDC10",5.39,64.72
"20260301090000","SCDC10",5.44,65.29
"20260301090100","SCDC10",5.73,68.71
"20260301090200","SCDC10",5.60,67.23
"20260301090300","SCDC10",5.16,61.94
"20260301090400","SCDC10",5.34,64.08
"20260301090500","SCDC10",5.55,66.55
"20260301090600","SCDC10",5.46,65.52
"20260301090700","SCDC10",5.61,67.37
"20260301090800","SCDC10",5.22,62.59
"20260301090900","SCDC10",5.62,67.42
"20260301091000","SCDC10",5.85,70.14
"20260301091100","SCDC10",5.78,69.35
"20260301091200","SCDC10",5.90,70.82
"20260301091300","SCDC10",5.36,64.27
"20260301091400","SCDC10",5.93,71.14
"20260301091500","SCDC10",4.99,59.92
"20260301091600","SCDC10",5.40,64.75
"20260301091700","SCDC10",5.55,66.58
"20260301091800","SCDC10",5.66,67.87
"20260301091900","SCDC10",5.80,69.61
"20260301092000","SCDC10",5.23,62.75
"20260301092100","SCDC10",4.93,59.21
"20260301092200","SCDC10",5.37,64.43
"20260301092300","SCDC10",6.08,72.99
"20260301092400","SCDC10",5.22,62.58
"20260301092500","SCDC10",5.68,68.10
"20260301092600","SCDC10",5.99,71.93
"20260301092700","SCDC10",6.81,81.66
"20260301092800","SCDC10",6.04,72.53
"20260301092900","SCDC10",6.23,74.75
"20260301093000","SCDC10",6.47,77.69
"20260301093100","SCDC10",6.22,74.60
"20260301093200","SCDC10",6.01,72.06
"20260301093300","SCDC10",5.46,65.54
"20260301093400","SCDC10",6.18,74.19
"20260301093500","SCDC10",6.19,74.27
"20260301093600","SCDC10",6.50,77.95
"20260301093700","SCDC10",6.41,76.98
"20260301093800","SCDC10",6.35,76.23
"20260301093900","SCDC10",6.55,78.57
"20260301094000","SCDC10",6.31,75.68
"20260301094100","SCDC10",6.55,78.64
"20260301094200","SCDC10",6.63,79.54
"20260301094300","SCDC10",6.66,79.89
"20260301094400","SCDC10",5.80,69.58
"20260301094500","SCDC10",6.22,74.60
"20260301094600","SCDC10",6.30,75.56
"20260301094700","SCDC10",6.70,80.34
"20260301094800","SCDC10",5.91,70.91
"20260301094900","SCDC10",6.56,78.69
"20260301095000","SCDC10",6.48,77.76
"20260301095100","SCDC10",6.28,75.41
"20260301095200","SCDC10",6.67,80.04
"20260301095300","SCDC10",6.59,79.07
"20260301095400","SCDC10",6.59,79.10
"20260301095500","SCDC10",7.21,86.49
"20260301095600","SCDC10",6.36,76.27
"20260301095700","SCDC10",6.92,83.08
"20260301095800","SCDC10",6.27,75.27
"20260301095900","SCDC10",6.59,79.08
"20260301100000","SCDC10",6.45,77.40
"20260301100100","SCDC10",6.41,76.97
"20260301100200","SCDC10",7.39,88.68
"20260301100300","SCDC10",7.22,86.69
"20260301100400","SCDC10",6.55,78.61
"20260301100500","SCDC10",7.25,87.03
"20260301100600","SCDC10",7.11,85.30
"20260301100700","SCDC10",6.82,81.89
"20260301100800","SCDC10",6.96,83.58
"20260301100900","SCDC10",6.81,81.75
"20260301101000","SCDC10",7.01,84.09
"20260301101100","SCDC10",6.65,79.76
"20260301101200","SCDC10",6.90,82.74
"20260301101300","SCDC10",7.11,85.27
"20260301101400","SCDC10",7.41,88.87
"20260301101500","SCDC10",6.60,79.19
"20260301101600","SCDC10",7.43,89.13
"20260301101700","SCDC10",7.57,90.85
"20260301101800","SCDC10",8.04,96.45
"20260301101900","SCDC10",7.26,87.08
"20260301102000","SCDC10",7.44,89.28
"20260301102100","SCDC10",8.14,97.66
"20260301102200","SCDC10",7.49,89.85
"20260301102300","SCDC10",7.47,89.66
"20260301102400","SCDC10",7.07,84.88
"20260301102500","SCDC10",7.64,91.63
"20260301102600","SCDC10",7.31,87.72
"20260301102700","SCDC10",7.37,88.46
"20260301102800","SCDC10",7.77,93.30
"20260301102900","SCDC10",7.50,90.01
"20260301103000","SCDC10",7.44,89.30
"20260301103100","SCDC10",8.60,103.24
"20260301103200","SCDC10",7.74,92.82
"20260301103300","SCDC10",7.56,90.67
"20260301103400","SCDC10",6.75,80.95
"20260301103500","SCDC10",7.71,92.49
"20260301103600","SCDC10",8.20,98.38
"20260301103700","SCDC10",7.67,92.05
"20260301103800","SCDC10",8.12,97.44
"20260301103900","SCDC10",6.91,82.88
"20260301104000","SCDC10",6.77,81.22
"20260301104100","SCDC10",7.81,93.72
"20260301104200","SCDC10",7.60,91.18
"20260301104300","SCDC10",8.04,96.44
"20260301104400","SCDC10",8.66,103.97
"20260301104500","SCDC10",7.21,86.52
"20260301104600","SCDC10",8.17,97.99
"20260301104700","SCDC10",8.16,97.97
"20260301104800","SCDC10",8.26,99.14
"20260301104900","SCDC10",7.74,92.88
"20260301105000","SCDC10",7.81,93.73
"20260301105100","SCDC10",8.09,97.03
"20260301105200","SCDC10",7.53,90.35
"20260301105300","SCDC10",8.11,97.32
"20260301105400","SCDC10",8.52,102.26
"20260301105500","SCDC10",8.90,106.76
"20260301105600","SCDC10",7.83,93.96
"20260301105700","SCDC10",8.30,99.57
"20260301105800","SCDC10",8.50,102.01
"20260301105900","SCDC10",8.15,97.83
"20260301110000","SCDC10",8.02,96.24
"20260301110100","SCDC10",8.10,97.17
"20260301110200","SCDC10",8.39,100.71
"20260301110300","SCDC10",8.18,98.14
"20260301110400","SCDC10",8.63,103.50
