"datahora","objeto","valor"
"20260301061500","STAX2",35.70
"20260301061600","STAX2",37.49
"20260301061700","STAX2",40.39
"20260301061800","STAX2",39.77
"20260301061900","STAX2",38.31
"20260301062000","STAX2",39.98
"20260301062100","STAX2",38.01
"20260301062200","STAX2",36.95
"20260301062300","STAX2",39.84
"20260301062400","STAX2",36.80
"20260301062500","STAX2",37.41
"20260301062600","STAX2",35.73
"20260301062700","STAX2",39.68
"20260301062800","STAX2",35.94
"20260301062900","STAX2",34.24
"20260301063000","STAX2",38.05
"20260301063100","STAX2",36.65
"20260301063200","STAX2",35.28
"20260301063300","STAX2",36.65
"20260301063400","STAX2",35.57
"20260301063500","STAX2",36.17
"20260301063600","STAX2",36.62
"20260301063700","STAX2",35.25
"20260301063800","STAX2",36.89
"20260301063900","STAX2",36.39
"20260301064000","STAX2",35.32
"20260301064100","STAX2",33.68
"20260301064200","STAX2",33.88
"20260301064300","STAX2",35.91
"20260301064400","STAX2",36.60
"20260301064500","STAX2",35.37
"20260301064600","STAX2",37.56
"20260301064700","STAX2",35.40
"20260301064800","STAX2",37.34
"20260301064900","STAX2",34.57
"20260301065000","STAX2",36.36
"20260301065100","STAX2",35.98
"20260301065200","STAX2",36.45
"20260301065300","STAX2",34.06
"20260301065400","STAX2",36.62
"20260301065500","STAX2",34.24
"20260301065600","STAX2",32.98
"20260301065700","STAX2",32.65
"20260301065800","STAX2",33.63
"20260301065900","STAX2",33.99
"20260301070000","STAX2",35.51
"20260301070100","STAX2",33.48
"20260301070200","STAX2",37.40
"20260301070300","STAX2",36.22
"20260301070400","STAX2",36.81
"20260301070500","STAX2",34.44
"20260301070600","STAX2",33.77
"20260301070700","STAX2",32.66
"20260301070800","STAX2",32.84
"20260301070900","STAX2",35.15
"20260301071000","STAX2",33.21
"20260301071100","STAX2",34.82
"20260301071200","STAX2",34.57
"20260301071300","STAX2",32.42
"20260301071400","STAX2",34.38
"20260301071500","STAX2",34.05
"20260301071600","STAX2",30.93
"20260301071700","STAX2",31.54
"20260301071800","STAX2",35.45
"20260301071900","STAX2",33.28
"20260301072000","STAX2",32.77
"20260301072100","STAX2",32.25
"20260301072200","STAX2",32.50
"20260301072300","STAX2",32.77
"20260301072400","STAX2",36.29
"20260301072500","STAX2",31.33
"20260301072600","STAX2",34.33
"20260301072700","STAX2",29.63
"20260301072800","STAX2",34.29
"20260301072900","STAX2",33.56
"20260301073000","STAX2",33.55
"20260301073100","STAX2",32.62
"20260301073200","STAX2",33.48
"20260301073300","STAX2",31.52
"20260301073400","STAX2",33.13
"20260301073500","STAX2",34.02
"20260301073600","STAX2",29.33
"20260301073700","STAX2",32.94
"20260301073800","STAX2",34.03
"20260301073900","STAX2",31.60
"20260301074000","STAX2",32.27
"20260301074100","STAX2",30.37
"20260301074200","STAX2",31.98
"20260301074300","STAX2",30.43
"20260301074400","STAX2",34.06
"20260301074500","STAX2",31.08
"20260301074600","STAX2",31.10
"20260301074700","STAX2",31.52
"20260301074800","STAX2",32.05
"20260301074900","STAX2",30.52
"20260301075000","STAX2",31.50
"20260301075100","STAX2",29.98
"20260301075200","STAX2",30.68
"20260301075300","STAX2",30.47
"20260301075400","STAX2",31.17
"20260301075500","STAX2",30.32
"20260301075600","STAX2",29.31
"20260301075700","STAX2",26.69
"20260301075800","STAX2",27.44
"20260301075900","STAX2",30.19
"20260301080000","STAX2",29.71
"20260301080100","STAX2",31.25
"20260301080200","STAX2",31.47
"20260301080300","STAX2",30.37
"20260301080400","STAX2",28.99
"20260301080500","STAX2",29.34
"20260301080600","STAX2",29.49
"20260301080700","STAX2",28.87
"20260301080800","STAX2",30.72
"20260301080900","STAX2",29.41
"20260301081000","STAX2",28.77
"20260301081100","STAX2",31.47
"20260301081200","STAX2",31.34
"20260301081300","STAX2",26.30
"20260301081400","STAX2",30.25
"20260301081500","STAX2",29.21
"20260301081600","STAX2",28.24
"20260301081700","STAX2",29.70
"20260301081800","STAX2",29.34
"20260301081900","STAX2",27.63
"20260301082000","STAX2",30.13
"20260301082100","STAX2",29.49
"20260301082200","STAX2",29.42
"20260301082300","STAX2",29.67
"20260301082400","STAX2",29.65
"20260301082500","STAX2",28.17
"20260301082600","STAX2",30.95
"20260301082700","STAX2",27.44
"20260301082800","STAX2",27.85
"20260301082900","STAX2",28.48
"20260301083000","STAX2",26.50
"20260301083100","STAX2",27.99
"20260301083200","STAX2",25.69
"20260301083300","STAX2",22.92
"20260301083400","STAX2",26.74
"20260301083500","STAX2",28.04
"20260301083600","STAX2",27.63
"20260301083700","STAX2",27.39
"20260301083800","STAX2",27.97
"20260301083900","STAX2",25.80
"20260301084000","STAX2",26.93
"20260301084100","STAX2",26.06
"20260301084200","STAX2",24.85
"20260301084300","STAX2",29.41
"20260301084400","STAX2",28.03
"20260301084500","STAX2",26.96
"20260301084600","STAX2",25.21
"20260301084700","STAX2",29.08
"20260301084800","STAX2",26.38
"20260301084900","STAX2",27.32
"20260301085000","STAX2",25.82
"20260301085100","STAX2",24.29
"20260301085200","STAX2",29.28
"20260301085300","STAX2",25.53
"20260301085400","STAX2",25.89
"20260301085500","STAX2",29.21
"20260301085600","STAX2",26.06
"20260301085700","STAX2",24.42
"20260301085800","STAX2",24.50
"20260301085900","STAX2",23.82
"20260301090000","STAX2",24.97
"20260301090100","STAX2",25.24
"20260301090200","STAX2",25.45
"20260301090300","STAX2",25.28
"20260301090400","STAX2",22.55
"20260301090500","STAX2",25.01
"20260301090600","STAX2",23.94
"20260301090700","STAX2",24.07
"20260301090800","STAX2",23.41
"20260301090900","STAX2",23.55
"20260301091000","STAX2",24.64
"20260301091100","STAX2",23.10
"20260301091200","STAX2",22.93
"20260301091300","STAX2",23.38
"20260301091400","STAX2",23.91
"20260301091500","STAX2",22.57
"20260301091600","STAX2",22.36
"20260301091700","STAX2",23.06
"20260301091800","STAX2",23.07
"20260301091900","STAX2",21.03
"20260301092000","STAX2",23.57
"20260301092100","STAX2",24.95
"20260301092200","STAX2",21.93
"20260301092300","STAX2",22.90
"20260301092400","STAX2",19.20
"20260301092500","STAX2",23.94
"20260301092600","STAX2",23.24
"20260301092700","STAX2",20.98
"20260301092800","STAX2",23.20
"20260301092900","STAX2",21.31
"20260301093000","STAX2",22.88
"20260301093100","STAX2",20.52
"20260301093200","STAX2",19.32
"20260301093300","STAX2",20.30
"20260301093400","STAX2",22.17
"20260301093500","STAX2",23.47
"20260301093600","STAX2",20.71
"20260301093700","STAX2",22.31
"20260301093800","STAX2",21.59
"20260301093900","STAX2",20.54
"20260301094000","STAX2",22.20
"20260301094100","STAX2",21.18
"20260301094200","STAX2",22.50
"20260301094300","STAX2",20.67
"20260301094400","STAX2",20.69
"20260301094500","STAX2",21.82
"20260301094600","STAX2",21.06
"20260301094700","STAX2",21.03
"20260301094800","STAX2",18.54
"20260301094900","STAX2",20.06
"20260301095000","STAX2",20.51
"20260301095100","STAX2",17.10
"20260301095200","STAX2",19.31
"20260301095300","STAX2",23.00
"20260301095400","STAX2",21.32
"20260301095500","STAX2",21.21
"20260301095600","STAX2",21.71
"20260301095700","STAX2",21.46
"20260301095800","STAX2",19.18
"20260301095900","STAX2",19.08
"20260301100000","STAX2",23.09
"20260301100100","STAX2",19.75
"20260301100200","STAX2",17.78
"20260301100300","STAX2",15.31
"20260301100400","STAX2",17.98
"20260301100500","STAX2",18.25
"20260301100600","STAX2",17.74
"20260301100700","STAX2",17.87
"20260301100800","STAX2",16.76
"20260301100900","STAX2",18.14
"20260301101000","STAX2",19.06
"20260301101100","STAX2",18.09
"20260301101200","STAX2",21.17
"20260301101300","STAX2",18.12
"20260301101400","STAX2",18.31
"20260301101500","STAX2",17.78
"20260301101600","STAX2",16.07
"20260301101700","STAX2",18.04
"20260301101800","STAX2",16.96
"20260301101900","STAX2",16.49
"20260301102000","STAX2",20.49
"20260301102100","STAX2",15.97
"20260301102200","STAX2",17.51
"20260301102300","STAX2",18.36
"20260301102400","STAX2",16.63
"20260301102500","STAX2",16.64
"20260301102600","STAX2",18.59
"20260301102700","STAX2",15.84
"20260301102800","STAX2",15.21
"20260301102900","STAX2",13.41
"20260301103000","STAX2",17.52
"20260301103100","STAX2",15.51
"20260301103200","STAX2",15.58
"20260301103300","STAX2",16.06
"20260301103400","STAX2",15.83
"20260301103500","STAX2",16.16
"20260301103600","STAX2",15.85
"20260301103700","STAX2",13.45
"20260301103800","STAX2",15.09
"20260301103900","STAX2",15.95
"20260301104000","STAX2",16.34
"20260301104100","STAX2",14.79
"20260301104200","STAX2",14.40
"20260301104300","STAX2",17.20
"20260301104400","STAX2",15.26
"20260301104500","STAX2",16.39
"20260301104600","STAX2",13.94
"20260301104700","STAX2",16.12
"20260301104800","STAX2",16.47
"20260301104900","STAX2",16.72
"20260301105000","STAX2",14.54
"20260301105100","STAX2",12.15
"20260301105200","STAX2",13.38
"20260301105300","STAX2",11.80
"20260301105400","STAX2",14.71
"20260301105500","STAX2",14.60
"20260301105600","STAX2",13.77
"20260301105700","STAX2",12.63
"20260301105800","STAX2",13.15
"20260301105900","STAX2",12.35
"20260301110000","STAX2",13.92
"20260301110100","STAX2",14.01
"20260301110200","STAX2",16.70
"20260301110300","STAX2",14.52
"20260301110400","STAX2",12.59
"20260301110500","STAX2",15.04
"20260301110600","STAX2",14.79
"20260301110700","STAX2",13.66
"20260301110800","STAX2",12.23
"20260301110900","STAX2",15.49
"20260301111000","STAX2",13.84
"20260301111100","STAX2",12.56
"20260301111200","STAX2",15.12
"20260301111300","STAX2",13.81
"20260301111400","STAX2",12.33
"20260301111500","STAX2",14.75
"20260301111600","STAX2",12.93
"20260301111700","STAX2",13.06
"20260301111800","STAX2",12.52
"20260301111900","STAX2",14.36
"20260301112000","STAX2",12.89
"20260301112100","STAX2",13.77
"20260301112200","STAX2",14.22
"20260301112300","STAX2",12.05
"20260301112400","STAX2",12.01
"20260301112500","STAX2",12.97
"20260301112600","STAX2",11.60
"20260301112700","STAX2",13.38
"20260301112800","STAX2",11.58
"20260301112900","STAX2",9.57
"20260301113000","STAX2",12.12
"20260301113100","STAX2",12.95
"20260301113200","STAX2",9.68
"20260301113300","STAX2",10.53
"20260301113400","STAX2",9.67
"20260301113500","STAX2",11.91
"20260301113600","STAX2",11.47
"20260301113700","STAX2",10.74
"20260301113800","STAX2",12.62
"20260301113900","STAX2",10.99
"20260301114000","STAX2",10.38
"20260301114100","STAX2",8.11
"20260301114200","STAX2",11.60
"20260301114300","STAX2",11.18
"20260301114400","STAX2",12.12
"20260301114500","STAX2",9.19
"20260301114600","STAX2",11.42
"20260301114700","STAX2",11.39
"20260301114800","STAX2",11.49
"20260301114900","STAX2",9.83
"20260301115000","STAX2",9.28
"20260301115100","STAX2",9.21
"20260301115200","STAX2",11.13
"20260301115300","STAX2",8.01
"20260301115400","STAX2",9.67
"20260301115500","STAX2",10.32
"20260301115600","STAX2",11.11
"20260301115700","STAX2",9.27
"20260301115800","STAX2",8.06
"20260301115900","STAX2",11.59
"20260301120000","STAX2",9.38
"20260301120100","STAX2",11.48
"20260301120200","STAX2",11.98
"20260301120300","STAX2",8.51
"20260301120400","STAX2",8.43
"20260301120500","STAX2",8.58
"20260301120600","STAX2",7.65
"20260301120700","STAX2",8.62
"20260301120800","STAX2",7.22
"20260301120900","STAX2",7.69
"20260301121000","STAX2",8.39
"20260301121100","STAX2",7.00
"20260301121200","STAX2",8.37
"20260301121300","STAX2",9.50
"20260301121400","STAX2",9.22
"20260301121500","STAX2",8.83
"20260301121600","STAX2",9.67
"20260301121700","STAX2",8.06
"20260301121800","STAX2",7.59
"20260301121900","STAX2",8.74
"20260301122000","STAX2",7.57
"20260301122100","STAX2",8.17
"20260301122200","STAX2",7.33
"20260301122300","STAX2",8.95
"20260301122400","STAX2",9.69
"20260301122500","STAX2",7.81
"20260301122600","STAX2",8.01
"20260301122700","STAX2",7.00
"20260301122800","STAX2",7.41
"20260301122900","STAX2",7.05
"20260301123000","STAX2",7.79
"20260301123100","STAX2",9.52
"20260301123200","STAX2",9.47
"20260301123300","STAX2",7.63
"20260301123400","STAX2",8.67
"20260301123500","STAX2",8.04
"20260301123600","STAX2",7.63
"20260301123700","STAX2",7.37
"20260301123800","STAX2",11.13
"20260301123900","STAX2",7.65
"20260301124000","STAX2",8.85
"20260301124100","STAX2",10.16
"20260301124200","STAX2",8.68
"20260301124300","STAX2",7.34
"20260301124400","STAX2",7.00
"20260301124500","STAX2",7.93
"20260301124600","STAX2",7.00
"20260301124700","STAX2",7.70
"20260301124800","STAX2",8.84
"20260301124900","STAX2",7.96
"20260301125000","STAX2",7.00
"20260301125100","STAX2",8.99
"20260301125200","STAX2",8.22
"20260301125300","STAX2",7.00
"20260301125400","STAX2",7.47
"20260301125500","STAX2",8.38
"20260301125600","STAX2",9.63
"20260301125700","STAX2",7.00
"20260301125800","STAX2",7.00
"20260301125900","STAX2",9.14
"20260301130000","STAX2",7.00
"20260301130100","STAX2",10.14
"20260301130200","STAX2",7.70
"20260301130300","STAX2",7.32
"20260301130400","STAX2",7.00
"20260301130500","STAX2",7.00
"20260301130600","STAX2",7.00
"20260301130700","STAX2",9.03
"20260301130800","STAX2",7.22
"20260301130900","STAX2",9.23
"20260301131000","STAX2",7.00
"20260301131100","STAX2",7.72
"20260301131200","STAX2",7.65
"20260301131300","STAX2",8.01
"20260301131400","STAX2",7.15
"20260301131500","STAX2",8.41
"20260301131600","STAX2",7.23
"20260301131700","STAX2",7.23
"20260301131800","STAX2",7.29
"20260301131900","STAX2",8.45
"20260301132000","STAX2",7.44
"20260301132100","STAX2",7.00
"20260301132200","STAX2",7.79
"20260301132300","STAX2",7.00
"20260301132400","STAX2",7.27
"20260301132500","STAX2",7.00
"20260301132600","STAX2",7.00
"20260301132700","STAX2",7.00
"20260301132800","STAX2",7.00
"20260301132900","STAX2",7.00
"20260301133000","STAX2",8.29
"20260301133100","STAX2",7.00
"20260301133200","STAX2",9.65
"20260301133300","STAX2",7.77
"20260301133400","STAX2",7.24
"20260301133500","STAX2",7.85
"20260301133600","STAX2",7.03
"20260301133700","STAX2",7.00
"20260301133800","STAX2",7.00
"20260301133900","STAX2",9.48
"20260301134000","STAX2",7.00
"20260301134100","STAX2",8.80
"20260301134200","STAX2",7.00
"20260301134300","STAX2",8.74
"20260301134400","STAX2",8.37
"20260301134500","STAX2",7.00
"20260301134600","STAX2",7.00
"20260301134700","STAX2",7.42
"20260301134800","STAX2",9.72
"20260301134900","STAX2",7.33
"20260301135000","STAX2",7.00
"20260301135100","STAX2",9.46
"20260301135200","STAX2",9.12
"20260301135300","STAX2",10.52
"20260301135400","STAX2",7.00
"20260301135500","STAX2",7.00
"20260301135600","STAX2",7.63
"20260301135700","STAX2",7.48
"20260301135800","STAX2",8.92
"20260301135900","STAX2",7.75
"20260301140000","STAX2",7.00
"20260301140100","STAX2",8.78
"20260301140200","STAX2",9.36
"20260301140300","STAX2",7.71
"20260301140400","STAX2",7.96
"20260301140500","STAX2",8.29
"20260301140600","STAX2",7.16
"20260301140700","STAX2",7.60
"20260301140800","STAX2",7.77
"20260301140900","STAX2",7.00
"20260301141000","STAX2",8.71
"20260301141100","STAX2",7.00
"20260301141200","STAX2",7.00
"20260301141300","STAX2",10.22
"20260301141400","STAX2",7.65
"20260301141500","STAX2",8.80
"20260301141600","STAX2",10.61
"20260301141700","STAX2",7.00
"20260301141800","STAX2",7.26
"20260301141900","STAX2",8.63
"20260301142000","STAX2",7.00
"20260301142100","STAX2",9.60
"20260301142200","STAX2",9.30
"20260301142300","STAX2",7.36
"20260301142400","STAX2",7.81
"20260301142500","STAX2",7.00
"20260301142600","STAX2",7.95
"20260301142700","STAX2",7.00
"20260301142800","STAX2",9.80
"20260301142900","STAX2",7.27
"20260301143000","STAX2",9.65
"20260301143100","STAX2",10.92
"20260301143200","STAX2",8.10
"20260301143300","STAX2",8.90
"20260301143400","STAX2",7.00
"20260301143500","STAX2",8.40
"20260301143600","STAX2",7.67
"20260301143700","STAX2",11.35
"20260301143800","STAX2",8.70
"20260301143900","STAX2",8.77
"20260301144000","STAX2",9.29
"20260301144100","STAX2",9.14
"20260301144200","STAX2",9.25
"20260301144300","STAX2",7.89
"20260301144400","STAX2",10.05
"20260301144500","STAX2",7.67
"20260301144600","STAX2",8.49
"20260301144700","STAX2",9.60
"20260301144800","STAX2",8.73
"20260301144900","STAX2",8.89
"20260301145000","STAX2",9.28
"20260301145100","STAX2",8.72
"20260301145200","STAX2",10.76
"20260301145300","STAX2",9.90
"20260301145400","STAX2",7.93
"20260301145500","STAX2",9.26
"20260301145600","STAX2",10.19
"20260301145700","STAX2",9.32
"20260301145800","STAX2",10.12
"20260301145900","STAX2",8.70
"20260301150000","STAX2",7.15
"20260301150100","STAX2",11.63
"20260301150200","STAX2",10.28
"20260301150300","STAX2",9.68
"20260301150400","STAX2",9.81
"20260301150500","STAX2",11.00
"20260301150600","STAX2",10.40
"20260301150700","STAX2",8.25
"20260301150800","STAX2",10.73
"20260301150900","STAX2",10.50
"20260301151000","STAX2",11.91
"20260301151100","STAX2",9.39
"20260301151200","STAX2",10.24
"20260301151300","STAX2",8.90
"20260301151400","STAX2",12.17
"20260301151500","STAX2",10.61
"20260301151600","STAX2",11.24
"20260301151700","STAX2",11.48
"20260301151800","STAX2",8.93
"20260301151900","STAX2",12.35
"20260301152000","STAX2",10.71
"20260301152100","STAX2",12.65
"20260301152200","STAX2",13.55
"20260301152300","STAX2",12.34
"20260301152400","STAX2",10.10
"20260301152500","STAX2",11.66
"20260301152600","STAX2",11.49
"20260301152700","STAX2",9.38
"20260301152800","STAX2",11.90
"20260301152900","STAX2",12.73
"20260301153000","STAX2",12.17
"20260301153100","STAX2",10.97
"20260301153200","STAX2",11.53
"20260301153300","STAX2",12.77
"20260301153400","STAX2",11.67
"20260301153500","STAX2",11.32
"20260301153600","STAX2",11.60
"20260301153700","STAX2",9.66
"20260301153800","STAX2",13.12
"20260301153900","STAX2",11.69
"20260301154000","STAX2",12.80
"20260301154100","STAX2",11.13
"20260301154200","STAX2",12.74
"20260301154300","STAX2",10.32
"20260301154400","STAX2",13.19
"20260301154500","STAX2",12.57
"20260301154600","STAX2",15.33
"20260301154700","STAX2",12.72
"20260301154800","STAX2",14.11
"20260301154900","STAX2",14.56
"20260301155000","STAX2",11.40
"20260301155100","STAX2",12.33
"20260301155200","STAX2",13.98
"20260301155300","STAX2",11.59
"20260301155400","STAX2",15.62
"20260301155500","STAX2",11.78
"20260301155600","STAX2",14.54
"20260301155700","STAX2",14.39
"20260301155800","STAX2",13.50
"20260301155900","STAX2",14.08
"20260301160000","STAX2",13.65
"20260301160100","STAX2",13.92
"20260301160200","STAX2",16.15
"20260301160300","STAX2",12.85
"20260301160400","STAX2",12.84
"20260301160500","STAX2",11.88
"20260301160600","STAX2",12.98
"20260301160700","STAX2",16.68
"20260301160800","STAX2",16.54
"20260301160900","STAX2",13.82
"20260301161000","STAX2",15.09
"20260301161100","STAX2",16.22
"20260301161200","STAX2",17.09
"20260301161300","STAX2",15.94
"20260301161400","STAX2",15.23
"20260301161500","STAX2",16.22
"20260301161600","STAX2",16.89
"20260301161700","STAX2",17.16
"20260301161800","STAX2",16.70
"20260301161900","STAX2",14.05
"20260301162000","STAX2",16.94
"20260301162100","STAX2",16.26
"20260301162200","STAX2",14.67
"20260301162300","STAX2",17.02
"20260301162400","STAX2",14.18
"20260301162500","STAX2",13.77
"20260301162600","STAX2",16.15
"20260301162700","STAX2",15.35
"20260301162800","STAX2",16.25
"20260301162900","STAX2",15.73
"20260301163000","STAX2",16.52
"20260301163100","STAX2",19.07
"20260301163200","STAX2",18.95
"20260301163300","STAX2",15.14
"20260301163400","STAX2",18.44
"20260301163500","STAX2",14.72
"20260301163600","STAX2",21.09
"20260301163700","STAX2",15.91
"20260301163800","STAX2",14.77
"20260301163900","STAX2",19.68
"20260301164000","STAX2",19.10
"20260301164100","STAX2",17.82
"20260301164200","STAX2",16.58
"20260301164300","STAX2",17.10
"20260301164400","STAX2",19.11
"20260301164500","STAX2",17.92
"20260301164600","STAX2",17.66
"20260301164700","STAX2",16.47
"20260301164800","STAX2",17.20
"20260301164900","STAX2",17.18
"20260301165000","STAX2",18.56
"20260301165100","STAX2",17.20
"20260301165200","STAX2",17.17
"20260301165300","STAX2",15.19
"20260301165400","STAX2",17.83
"20260301165500","STAX2",17.78
"20260301165600","STAX2",19.94
"20260301165700","STAX2",17.76
"20260301165800","STAX2",19.42
"20260301165900","STAX2",19.71
"20260301170000","STAX2",21.96
"20260301170100","STAX2",18.40
"20260301170200","STAX2",18.40
"20260301170300","STAX2",21.17
"20260301170400","STAX2",18.09
"20260301170500","STAX2",17.51
"20260301170600","STAX2",21.14
"20260301170700","STAX2",17.79
"20260301170800","STAX2",19.21
"20260301170900","STAX2",15.41
"20260301171000","STAX2",20.66
"20260301171100","STAX2",21.98
"20260301171200","STAX2",20.82
"20260301171300","STAX2",20.31
"20260301171400","STAX2",19.08
"20260301171500","STAX2",20.32
"20260301171600","STAX2",21.25
"20260301171700","STAX2",20.20
"20260301171800","STAX2",21.19
"20260301171900","STAX2",22.20
"20260301172000","STAX2",21.23
"20260301172100","STAX2",22.95
"20260301172200","STAX2",22.49
"20260301172300","STAX2",20.35
"20260301172400","STAX2",22.19
"20260301172500","STAX2",18.79
"20260301172600","STAX2",20.47
"20260301172700","STAX2",24.82
"20260301172800","STAX2",21.70
"20260301172900","STAX2",22.79
"20260301173000","STAX2",22.95
"20260301173100","STAX2",22.14
"20260301173200","STAX2",24.12
"20260301173300","STAX2",22.16
"20260301173400","STAX2",21.87
"20260301173500","STAX2",22.85
"20260301173600","STAX2",23.57
"20260301173700","STAX2",21.66
"20260301173800","STAX2",21.43
"20260301173900","STAX2",22.10
"20260301174000","STAX2",22.71
"20260301174100","STAX2",22.74
"20260301174200","STAX2",26.03
"20260301174300","STAX2",23.65
"20260301174400","STAX2",21.67
"20260301174500","STAX2",24.81
"20260301174600","STAX2",24.24
"20260301174700","STAX2",24.15
"20260301174800","STAX2",23.42
"20260301174900","STAX2",23.50
"20260301175000","STAX2",21.97
"20260301175100","STAX2",26.55
"20260301175200","STAX2",23.10
"20260301175300","STAX2",23.72
"20260301175400","STAX2",25.14
"20260301175500","STAX2",24.69
"20260301175600","STAX2",25.20
"20260301175700","STAX2",23.99
"20260301175800","STAX2",26.03
"20260301175900","STAX2",25.05
"20260301180000","STAX2",22.65
"20260301180100","STAX2",25.51
"20260301180200","STAX2",24.14
"20260301180300","STAX2",23.79
"20260301180400","STAX2",25.28
"20260301180500","STAX2",26.72
"20260301180600","STAX2",27.01
"20260301180700","STAX2",24.42
"20260301180800","STAX2",23.49
"20260301180900","STAX2",26.93
"20260301181000","STAX2",25.07
"20260301181100","STAX2",28.59
"20260301181200","STAX2",26.20
"20260301181300","STAX2",26.66
"20260301181400","STAX2",26.94
"20260301181500","STAX2",29.45
"20260301181600","STAX2",27.28
"20260301181700","STAX2",26.36
"20260301181800","STAX2",26.51
"20260301181900","STAX2",27.19
"20260301182000","STAX2",27.11
"20260301182100","STAX2",28.70
"20260301182200","STAX2",28.48
"20260301182300","STAX2",27.03
"20260301182400","STAX2",24.32
"20260301182500","STAX2",27.35
"20260301182600","STAX2",26.33
"20260301182700","STAX2",25.92
"20260301182800","STAX2",27.00
"20260301182900","STAX2",26.42
"20260301183000","STAX2",28.16
"20260301183100","STAX2",27.49
"20260301183200","STAX2",28.53
"20260301183300","STAX2",27.04
"20260301183400","STAX2",28.61
"20260301183500","STAX2",28.38
"20260301183600","STAX2",29.14
"20260301183700","STAX2",26.76
"20260301183800","STAX2",26.04
"20260301183900","STAX2",27.75
"20260301184000","STAX2",29.11
"20260301184100","STAX2",28.43
"20260301184200","STAX2",27.71
"20260301184300","STAX2",26.60
"20260301184400","STAX2",26.05
"20260301184500","STAX2",26.22
"20260301184600","STAX2",28.45
"20260301184700","STAX2",30.07
"20260301184800","STAX2",30.23
"20260301184900","STAX2",27.36
"20260301185000","STAX2",28.79
"20260301185100","STAX2",27.19
"20260301185200","STAX2",29.85
"20260301185300","STAX2",31.99
"20260301185400","STAX2",29.94
"20260301185500","STAX2",29.41
"20260301185600","STAX2",30.11
"20260301185700","STAX2",29.07
"20260301185800","STAX2",29.77
"20260301185900","STAX2",30.92
"20260301190000","STAX2",29.86
"20260301190100","STAX2",30.75
"20260301190200","STAX2",31.09
"20260301190300","STAX2",29.43
"20260301190400","STAX2",33.22
"20260301190500","STAX2",30.13
"20260301190600","STAX2",32.53
"20260301190700","STAX2",29.98
"20260301190800","STAX2",28.49
"20260301190900","STAX2",30.54
"20260301191000","STAX2",30.17
"20260301191100","STAX2",32.58
"20260301191200","STAX2",30.93
"20260301191300","STAX2",32.36
"20260301191400","STAX2",30.65
"20260301191500","STAX2",32.99
"20260301191600","STAX2",29.55
"20260301191700","STAX2",32.72
"20260301191800","STAX2",32.20
"20260301191900","STAX2",32.16
"20260301192000","STAX2",29.76
"20260301192100","STAX2",32.38
"20260301192200","STAX2",31.53
"20260301192300","STAX2",33.31
"20260301192400","STAX2",33.87
"20260301192500","STAX2",32.83
"20260301192600","STAX2",32.97
"20260301192700","STAX2",32.98
"20260301192800","STAX2",30.79
"20260301192900","STAX2",32.60
"20260301193000","STAX2",34.86
"20260301193100","STAX2",33.83
"20260301193200","STAX2",32.56
